y,x,z,__one
-2.3209724216783627,-1.250257794668681,-0.9196115041694186,1
-0.665431934484411,-0.5615915346453462,0.07662581331000674,1
2.13814569268498,0.3286103693402773,0.6001129112967569,1
-0.25089429657529655,-0.677540928648185,0.9186870997721615,1
0.30081759947572806,-0.6319958099691759,0.3191411529519497,1
-1.8517444445740867,-1.4795064888907983,-0.6177802544190011,1
-0.038515705696435226,-0.4073044148861096,1.2739819033154625,1
6.127961556785294,2.2958432955027996,0.6637772700375139,1
1.8415020055716427,0.4563737143088309,-0.07884679594432699,1
-0.2880582065178112,-0.6042473534327808,2.7296924717730984,1
-2.592824476390609,-1.7270101752048137,-1.8409761104284452,1
1.1417693405148115,-0.23432205322733868,1.5194637846763817,1
2.3277004932930985,1.034938442507957,-0.7166434121751756,1
3.739711217217746,0.7583955795485613,-0.29641627186631253,1
0.4734754831343098,-0.7276461138847427,0.12336356781789742,1
2.938856738477622,1.842215053814741,0.8204128478962951,1
1.1680049656119695,-0.05058729006331236,-0.9455126358180038,1
2.665702563590811,0.9780459966619584,-1.1628775925566064,1
2.9384073298220774,1.1333190458173896,0.8536945745696941,1
-2.022027950112803,-1.3269008904435389,1.2509119243480404,1
3.981269092151161,1.3311347794993578,0.9307457914978104,1
-0.39446967410812384,-1.122747543551116,-0.03702959108321556,1
3.8377026743219864,1.3987904337907728,0.19850144057114877,1
1.3023559283023676,-0.13042566069620187,-0.2570158495637666,1
3.30421593392619,1.5456861839059135,-0.22081768243128813,1
-0.2919324314444547,-0.6377311363580943,-0.27626219206650626,1
-1.2002952357986214,-1.2086257020971123,-0.9008902458791348,1
1.0574163619353272,-0.052766726380864826,-0.36065324463204057,1
1.0026619813812854,0.17403891605024785,0.2716665050655989,1
2.728304971134334,0.8044921849387557,-0.09040030910560135,1
-1.4772946689381647,-1.3762269948528592,0.6964927398357568,1
4.397044751724141,1.547497236792057,0.951121714544077,1
2.567744737669683,-0.03684132493810288,2.323936494298271,1
1.0155724988798371,0.3156719861879208,0.8507361604704166,1
2.4370969430121123,1.1769865651630993,1.6836444083360809,1
4.942061176410039,2.1875296782416895,0.4760280403655289,1
1.9124396935525307,0.35896156723136474,2.5224643104375843,1
2.023198860491755,0.34489408629304225,-0.6712442856556489,1
3.0266038840208522,0.9019494082853596,-0.2529436661116324,1
3.6570068699364593,1.6200494866252475,-0.7497833418424937,1
3.5186615024957644,1.616599241703939,-1.3597903700746112,1
1.827022660698427,0.5811565057321016,-0.7799709811868649,1
-3.9760236518998915,-2.594007269169888,0.255667982811247,1
0.9495567227359294,0.3020745834557374,-0.08416721820274237,1
-1.754326089614168,-1.0238037264516153,-0.5269149065064392,1
3.169492722170453,1.2299302045012301,-1.4860440402441406,1
1.5474475232929479,0.33959776395698177,1.1550476653475028,1
-1.8726784407250376,-1.085430906618145,0.385224690831481,1
1.7499496204039084,0.3902068059843635,-1.2042471331182472,1
-0.49608899249297267,-0.4633068195920626,0.39165280697864435,1
0.8599059237641951,0.4327208616447432,-0.3071034519328708,1
-0.1138058201988967,-0.523846301534576,1.9422767443984026,1
2.723940446144404,0.616696666494165,-1.3735313409803553,1
-0.41013397855870726,-1.386760052803313,0.2397742140809255,1
-1.6048294621454187,-1.6128051449360525,-0.896999809180105,1
0.6170836189308667,-0.46296449990547733,1.1562186372112662,1
1.587223266225195,0.49276663600434106,-0.20246190116945273,1
0.9207646410237131,0.15001281486849838,1.5734399694907943,1
1.8915863092222112,0.48738417978275494,-2.0060004282715207,1
3.05299587531249,0.9269259809283446,-1.612810871862967,1
3.981674592322748,1.5928347607653324,-2.351223236128511,1
1.85005598867772,0.4917523270425058,1.148141290614464,1
4.746853884722659,1.9262400902161687,-0.14977340185196678,1
0.004376559934445238,-0.09053359571748187,0.20207054585154835,1
2.8450962780017033,1.2170296795323987,-0.05332361817604318,1
2.669386550749501,0.6671441398847149,0.30012522179169965,1
0.214120516870709,-0.7052137274079391,-0.5238261123668523,1
-0.1778840532676128,-0.5255781910627492,-0.39948950981733355,1
2.6323878541111796,0.33115448532553327,-1.2096075094917147,1
2.9747512037110626,0.6107582728827136,-0.6306984578932382,1
-1.134576597378008,-1.1853029700447075,2.878442136017959,1
0.552527690367085,-0.15509033468048328,0.5484909052018533,1
6.939091941029515,2.5348231838838724,-1.5130605674447302,1
1.2747087584802874,0.22183805237700815,0.7428628650615453,1
0.3555259152738367,-0.5338659958082802,-1.4391656600302283,1
1.2701344042420095,0.27540797148671126,-0.4184287882386139,1
1.8819554631975337,0.19519430396863413,0.8567042161539382,1
-1.9657362562690888,-1.5808955746190958,0.6387227770509993,1
5.300028206794362,1.9072128302155615,-0.25750625517010695,1
2.254025732091934,0.26104701377319134,0.9935183555115663,1
-0.49930123113191005,-1.335920246180168,-0.1091746909078876,1
2.6812992314968893,0.8873141950483945,-1.1718064082729331,1
1.9873357748834097,0.5247541259993607,-0.6305484328877103,1
1.0156273235927058,-0.07435096398714915,-0.1517768368887446,1
2.29480866716403,0.5440167432389375,-1.0690894708183876,1
-0.5200755166517028,-0.5002246547959144,-0.7799112440808811,1
-1.5888989499114008,-1.1821202735632046,0.5091762249418179,1
0.11686126936946649,-0.3286027916287811,-1.2986308631245598,1
1.2268739194560825,0.6287307123880143,0.6462341679548556,1
4.589746931796394,1.7776264902708094,0.8611902695413198,1
2.490094960082793,0.5769124131735476,-0.686210502793039,1
-3.6620972742340823,-1.9077720932734497,-0.262733884979892,1
2.1922691132982792,0.32399584986934415,1.1159051184028907,1
0.4858056876635338,-0.007488953525157709,1.5824532574628256,1
1.846761320431981,0.41814476568968123,1.2095111561521594,1
-1.6441186916655672,-1.3131790237931047,-0.5179978680477979,1
-1.7343000960958581,-0.7882283373489847,-1.0794158924790886,1
5.049801782704057,2.0535143390327995,-0.8451326755865587,1
2.358027027419933,0.5220008495322052,1.7327145959621597,1
-0.454402430684775,-1.0930130141135093,1.355122851188301,1
1.3749560723881797,-0.07908453992564421,-1.4451615423170998,1
2.626006379019956,0.48195802212312655,-0.91151758581006,1
0.07297478398958679,0.09831877879861906,-0.7157056667507802,1
-0.021100320553717772,-0.4735824667798495,-1.044522560971491,1
2.1210250098484096,0.16680893500395277,0.5497819885121051,1
-1.301521993213658,-1.1975234231428333,-0.24867359895978844,1
-0.7918532003577134,-0.8792884986749303,0.43293477708951283,1
0.14290521138841333,-0.27685395871200374,0.5408916391724035,1
4.078146318055421,1.6068644087794155,1.2000518855356468,1
1.7147386945826961,0.2662906684146257,0.8466707458610869,1
0.556818814900723,-0.07392394714679232,0.12957821453405918,1
3.8094529866241795,1.4784749729821185,0.22179938939745758,1
0.2575043478502167,-0.7773008753277483,-0.3160207587940719,1
4.860332978933916,2.0219790210772337,0.8973453431238354,1
1.3129411338774108,0.13130116420631527,-0.44004691528425244,1
1.51994126077233,0.06275130998762157,-0.13753092381497264,1
1.3725096956943805,0.2033928084395576,-0.2837106336753435,1
1.9435278958773317,0.0037992303244435144,0.2722076042777384,1
-1.1348060765141932,-1.4291087248369425,0.30137627619032076,1
-0.5021097315466141,-0.7065479190789101,0.4912050328096153,1
1.9297380913261062,0.7068324236912686,2.695557578860699,1
3.5212464684810754,1.287695849647142,-0.5850942289573147,1
-2.780385454431446,-2.328903055728013,-1.1850531702006832,1
3.4566929641729067,1.205532065727947,-0.03052800750867868,1
-0.2756392553540303,-0.12343598281487733,-0.9405335637166525,1
0.6724867284898576,-0.5465974036295372,-0.5975899379870395,1
0.6963819781913115,-0.18222043495776352,-1.1448911988728654,1
1.9834697039918332,0.976139416686425,0.11764625051470753,1
2.879252897377096,0.94573536269165,-0.8846953209805707,1
-0.8459344665370263,-0.9784456993458952,-0.027677236923134126,1
0.7245656844405988,-0.5509487929201933,-0.21155925335654188,1
-0.712094874983595,-1.04960461164097,-0.8191783329913083,1
1.1638564186633227,0.08115995375242027,-0.9266445149263023,1
0.22191811689945717,-0.2231170555420122,0.4536645962323606,1
-0.2837459787752302,-0.03612061704860109,-1.0813140303674884,1
2.7933367830450266,0.5687915274938197,-0.4057227633649657,1
-0.17557687544134137,-1.055718597526009,0.03837832793446192,1
2.191505973236781,0.49360844179583774,-0.23486005752170935,1
-2.324262622174012,-1.4779205028855797,0.9809363466583195,1
4.915616732956163,1.801064100111517,-0.3368901767804629,1
3.2737821292020635,0.824398425816216,-0.2725344572971087,1
-0.6640479563034485,-1.3789713428109844,-0.27472894784360297,1
-0.8959079476935283,-1.3784315605002049,0.3074369469000132,1
1.326631308846027,-0.05620121116699078,0.6819206533787379,1
2.6907458778994995,0.8802516015702329,0.5220137963068111,1
3.3380876886698996,1.164666075782449,1.2494402168604481,1
2.4865215221569272,0.7572061883859745,0.40603305537052964,1
0.14254422172220277,-0.20683067711384637,-0.5296422048374226,1
1.3601863760804276,-0.21647966149976305,-0.00027625289849562214,1
1.9995309400648367,0.023801012353753564,-0.1720440762760499,1
1.057462265441474,-0.04439858647470139,0.031904146179909616,1
0.18021680153235559,-0.5970167345481564,0.6429082980529486,1
2.7425844312885275,0.8712131967856676,-0.10165470244399162,1
2.527798063303907,0.5135312071167693,0.14840417641036993,1
3.441504064904456,0.9859343933142477,0.16383462933871004,1
1.1357126711385908,-0.14821001178193466,-0.32543646705303236,1
0.9570950519062724,0.5088604561305695,-1.6538315663574057,1
-0.017595040404975337,-0.9556420807675325,-0.8842302739561816,1
3.975019593025346,1.8110301211980615,0.7009017559243649,1
3.1987053132366494,1.2736411693847278,-0.8632436412600307,1
-1.3163362952918778,-1.2262250317902488,-0.2602310357122999,1
1.0086034936108,-0.29866931740530833,0.8071463067041087,1
-1.5071860953692158,-1.4601080490844616,-1.5749603564358838,1
0.16240751447869115,-0.5500968779787575,-0.2617161691306912,1
2.4673346327991923,1.0299279932123355,-1.4246485697595312,1
0.2663232561692558,-0.665466065801261,0.7571436426736792,1
3.138278799967556,0.5919037107046125,-0.5002941088488855,1
-1.3179545815026095,-0.9143567198482601,0.008413618918273085,1
-0.7492764282674312,-0.6864667007825744,-1.3399483863800892,1
3.235416610441124,1.1960808275927934,-1.2357472983058195,1
0.21907011113617667,-0.20444037688962127,-0.5203770005774847,1
1.523409228416073,0.5457637158621296,-0.8675216661709294,1
4.2286625983181265,1.627411996445038,-1.7090460108508811,1
3.762678209070659,1.9012247320503453,0.5906110170873177,1
0.37917716005859275,0.20933002500519715,-0.12955710686305258,1
4.623356348413957,1.9123697977230054,0.8397902142518734,1
-0.5128959821474657,-0.7018103249981147,-0.15350607703841043,1
1.4240052302012187,0.5273458851907546,0.22319873178426752,1
-0.04305603219935,-0.630315776882733,-0.2118536139829832,1
-0.2168075777967715,-0.15285672208320306,0.39491931440495354,1
2.6135354444013243,0.8410519225797453,0.7528971287939182,1
1.8345066966027828,0.5212020162926051,0.881300825872605,1
-0.9041235459825646,-1.2319792782442356,-0.4225799561213622,1
2.0351696558886156,0.90522359273904,0.4062213208230232,1
2.1455031775520594,-0.18851057103067903,0.5813315666006456,1
0.6906189132681401,-0.8280932533043209,0.7170634840137866,1
0.3681989198786564,-0.4900618527057622,1.1912213480292766,1
0.015129835039631556,-0.24977943981893846,-0.7185781737080332,1
0.6997411300392498,-0.3943462059270314,0.7229944123283988,1
0.14837675563191854,-0.7713131116716047,-0.44678378223575116,1
0.25005248489982745,-0.057567968689844484,-0.25155347174014775,1
1.4014329113974886,-0.2062620436871658,1.0779457903623888,1
1.0438946411153893,-0.11028375110963395,0.1906004745250301,1
1.0306963896195651,-0.09586147615901963,-1.1823887566238809,1
4.286152061790243,1.4328660684612984,0.7994516381903852,1
-0.686933678284878,-0.49732881538397355,1.7320673243017102,1
2.3132888474784656,0.3895929551307965,-1.1975597786493295,1
1.698453500592271,0.9745272363979275,0.8306824991258123,1
3.4984257965821235,1.0254792571491647,0.7433112910947104,1
2.8264968134161825,1.12072477918895,-1.0568038505225614,1
