y,x,w,z1,z2
-2.733744451360325,-1.2737385784191495,-0.41225612621634866,-0.6177789459586022,1.7093616604462591
4.17202452250611,0.7386730561646567,0.5070041690966766,-1.1914374871422195,-1.30534028085686
-3.6878834719256335,-2.5194376625306143,-0.4918457701779794,-0.28727249655334625,0.17067087820854718
1.4870424853188402,-0.9620622213028772,1.7293249306546892,-0.44668239246085906,-1.467830137448659
1.501805050236301,-0.8729798442388829,0.7592655034766831,-1.3253138293507811,-0.5033610734235165
2.7910217291605623,0.9193230877993209,1.3043088935776237,1.7548090158017822,-0.31560760415051503
4.604096039318182,1.907311786496597,0.8263611467685565,1.2002420460959398,-0.4837651248940727
3.6865494921649815,1.0757321202577237,0.8288730806623281,-0.42797854420299114,-0.8898284916256181
0.5682273301878706,0.31948916833550667,-0.8709218223529657,-0.19064684203229004,-0.18902557562739208
-2.6519919458357304,-1.8478605437049986,-0.6956597266183832,-1.1253821674775177,-1.7248705563315325
-1.3620325379223566,-2.0636429374832312,0.21727376946333268,0.02277624284621883,-2.5095182850582547
2.1995321155329997,0.43081880113303295,0.36789404594926617,-0.7793629994992659,1.0738611260480948
3.073828669683241,1.1921841161743651,-0.23886625565165032,0.6977112540481015,0.12817427962426683
-3.54910446579131,-2.0608062246341685,-0.7825375981922139,-0.1661748659090478,-1.828785211502164
1.6759731132422007,-0.16852088971155404,0.6892821376918171,-0.7385955848197376,-0.3225627270524589
4.145333059412317,2.117449961549545,-0.8403676123879955,-0.22501056575241285,1.0362902620905028
3.206428735733359,0.8600083124539237,0.3139602942007034,-0.4938232111529612,0.3130251467733634
0.8619425878114417,-0.8392776451114952,-0.4293241744518668,-0.34435685507170855,-0.7218480771482108
2.5673273070004763,0.5651082796480507,-0.2816161563995937,-0.7584410714957279,-0.16123813234518802
4.446517910998649,0.4613355752996649,1.975841702762611,-2.614788259329691,1.206728123483997
0.9136834490399381,-0.17263657348790862,0.3374253058035877,0.6635965694761649,-1.4855960070936032
-3.6545387235095195,-2.0740175120163777,0.4675716451751958,-0.9022747923028608,1.2466377992828759
4.974383838806137,1.2943126349107898,1.1389517534441895,1.4731233332525442,0.13018474527092883
-0.4139144418205146,-1.1379067206832918,1.0587090150444338,-1.3139091006049117,0.25217843471334983
3.98443453953812,0.9939468353035432,0.12871097058355974,0.0976711659298742,0.3003734826869173
2.476764191284148,1.044476630257036,-0.27007074009253224,0.31097073842796347,0.07338910657863587
-3.9843728901638373,-2.2890342537646498,-0.9477108587844276,-0.06384090956049318,-1.4141808051488198
-0.23148284356902438,-0.7575310079422173,0.2943653745740793,-1.1289942317484962,-0.1539954645226549
-0.8161119109205476,-0.35540067784272594,-0.3016178549342808,1.0873338587897603,0.9792683280274105
-2.522465642186762,-2.220087718293591,0.752640895120488,-1.0929982389721724,-2.046408266845829
-1.095390302581031,-1.5134513878767493,-1.2707345079972887,-0.40272466321729594,0.20067795015601814
0.6981625240992997,-0.5706525324642465,-0.7532224676223899,-1.4258655874177912,-0.6068934443626807
1.423667219043592,0.6699391542989594,0.18843225269824018,1.6097221003533668,0.38596171217953423
-1.9881540541573992,-1.3702654187047654,-0.7561014326238472,0.0756217074228324,-1.56113269512514
-1.359488425662656,-1.2614605966643422,-0.08487466913515646,0.7706307491639302,0.26386331463991386
-1.5510166232029188,-1.5237367235585884,1.1296692545687097,-0.9525710647548088,-0.7884130042889899
2.514467267843094,-0.23840581485791001,1.145678193842664,0.07634324532461427,0.14373623931022417
1.1816815652281347,-0.2577541337346306,-0.8186059574594499,0.15394598512351151,-2.1563965820323494
4.811705402289325,1.2834666099672478,0.5650838865975834,-1.8740172805424467,2.1087811632564657
3.9149186913290697,0.9742757340500832,0.22586659865010278,-0.3695773167715699,-0.6887613478590603
-3.5092280067185615,-1.8615273106064585,-0.1297374825715669,-0.9658573786134383,0.011015231573833608
0.09132972636377157,-0.8222741322177665,0.4599292429338533,0.10460535320991052,-0.7222912623864081
0.22300000561983407,-0.5438021375951905,0.36491976825669914,0.25024216550684714,-1.1844250573685753
1.996520716592604,0.36909572954121705,0.6734551873309358,0.129225053445882,1.1545180846909948
-2.00684486926282,-0.8870331436511537,-0.4064631578254311,-0.6452456468772073,1.0218047983556902
3.7199832320400996,1.4431690051387105,-0.1408791083243087,1.26034610667118,0.40643390214488073
1.723413475552739,0.06390290474496939,-0.4222268994002566,-0.8781831667265657,0.8715836227228295
-3.785076791222294,-2.2295035294970114,-0.24296497746328474,-0.3936524124918884,-0.00046856534214578696
2.4123454748503246,0.40196225472758995,0.7683772887245656,0.03844254449978361,1.903127259558576
4.241145826081159,1.5108151417517297,1.6758292340602388,-0.6213699402364794,0.20375341812834608
-0.47379974297493643,-1.1176316175454541,-0.3724191365953182,-0.5440336430375821,0.7432498839441487
-2.6637200319767276,-1.7770399768792693,-0.06307482225046955,-0.7151475209374103,-0.2976960359635385
-2.084426060555638,-1.5209658132966357,0.598293901548148,1.5255480064406624,-1.505567673794165
1.059479625178584,-0.007248570512668029,0.0027011263824247376,0.9742627408537469,0.6403513711902908
5.364997222199429,2.801714471378016,-0.34881640898482247,1.6431426447021553,1.330508933113898
-0.6834711865603269,-1.169028088000513,0.5728255104721798,-0.8985985710545147,-1.4164467344705343
0.6864509034695709,0.9009107771833007,0.2560019798098636,1.088628864930499,0.08616219912267957
-1.9416244248853354,-1.0769906131099585,0.5451617330396816,0.41776454427908205,0.6313116647201368
7.328419759659499,3.0005163166745312,1.447345911185838,-0.33382820680801983,1.70305579401524
-2.1118576809113234,-1.4618159852070485,-0.16846949611096956,-0.5174970706783446,-0.9448013352239213
0.5750249329224263,0.45900736134933195,-0.8640477868232012,-0.8726704195023255,0.12463886867369567
0.9068122330429046,0.09711330403613427,-1.9579282667349636,0.49470842637325746,-1.6059380402793055
2.7583185254812737,0.04383608964880026,0.5627007536020692,-1.102287615243595,-0.4723696698338174
1.8394925576672119,0.7724324095895572,1.0525349250204599,1.0491701595660412,1.3437239242671313
-0.18597408276970784,-0.9808272454131906,0.10023256963473064,-0.5755009405429614,-0.9211295288827839
1.1150486213426474,-0.0354104197340992,1.0831676366226046,-1.2015393289445357,0.9351137679994442
3.339780755111067,0.9455433580602713,-0.6894402781051197,-0.33638844934464435,0.41864648977687335
-0.8796648626452328,-1.1609869098616017,-0.23341594575355928,-2.4012117058641866,0.28018997639354
4.769510577774891,1.8105002625259168,0.5523307425414811,-0.21420882874394823,1.2050868928142875
1.891238345469724,-0.6643870414245937,2.9494999056139317,-0.6426341822508778,0.0630179059041963
3.452954777813808,1.819280446422672,0.2827126887640874,0.42053126915561695,1.7280345955435792
2.145113069154774,0.9363718319957617,-0.7524317111597375,-0.09541314172947503,0.9528537835410588
1.1905754056465523,0.46163806023978143,-0.4753942993969259,0.46283262331472147,1.5785607141744924
2.020874881734538,0.5775773082717479,0.5422865396933981,1.4395680727082696,-0.19321668704986877
1.4429004821389009,-0.18161616974425693,0.01844297901929451,-0.688267327461275,0.01826340677918613
1.556577322659248,0.04505471662121996,-1.3577288035398947,-1.1081684199775919,-0.5458959433047047
-3.7436810262813562,-2.6345075890215206,-0.7278392256760932,-0.7702985578351771,-0.8013670279471082
0.5570855239821575,0.4876713844495277,-2.5287645014701523,2.4913877284952988,1.0239717331224896
1.6631298636942011,-0.5886719385579553,1.3966164688341678,-0.6090329568975583,-1.0938656033322125
0.6992270606824548,0.3514696974524744,-0.042682676022111926,0.3335495093755259,0.1474795624307954
1.0469351012231853,-0.45775111388757833,0.19799707919775394,0.016860034896957494,-0.5936083682368642
3.6322175004148467,1.3635696527296832,0.19208069786998502,1.2611321888016565,0.3716961957926182
0.19409358833812373,-0.13495752321232518,-0.7419317846339908,-0.31172528366523755,0.5016470111737
-3.4268464373783702,-2.0703879961261014,-0.9970444326619938,-1.4794958214221323,-0.89521254462685
2.2726126142719982,0.16913923068268066,-2.1788944512615323,0.5472386792424034,-0.8727152828203761
3.08778985035184,1.1448096881699112,1.4870236192216602,0.23999054983581894,0.8286981932827042
3.5810801370407717,1.2662127541557862,0.9926216703241862,0.8672787964223404,0.9012003546447291
1.0273350982511873,-1.1148266781085439,0.24491353563949364,-2.303726373149164,-0.3986130617556232
3.6630686053406225,0.787581164262146,-0.0031433567147426604,-0.9533554486222433,-0.025990740157546082
2.5068888749316507,0.8020424667654776,0.10187301197076556,-1.567438273944582,0.47924639265387176
1.1410960440200466,0.036936718263534674,-0.154005028303848,-0.2105750321335397,-0.869714295290702
1.380503997735803,0.2808310978185723,0.5278759550138379,1.1574022247254372,0.2907902085997219
-0.6027000461899973,-0.6447610869492216,-0.3386624165627846,-0.5660569140867716,1.4008566487914695
-0.09921197823158823,-0.8072381094082886,-1.087030299948542,-1.8761505500246027,-0.7388539498120215
1.90874647078247,-0.45550398964883976,0.5553296192162525,-0.540641189093794,0.47038272813946413
2.651452173395802,0.9737480381449057,0.2149344329488655,0.3522911564225725,-0.4013835347009529
0.6305225105053327,-0.2655368518062721,0.7879962065750095,-0.9870973545587526,1.96060449129118
3.535164804553667,1.1070724016849482,0.45330832558891654,0.8760526724845811,-0.3066134533680854
1.15331097624163,0.8726945847224769,-1.1957771059500755,1.124652395959088,0.3992459946268562
-0.22170771250500484,-0.6149826402449007,0.0737328295026501,-0.3796135499383822,-0.4763983573261297
2.0321431915695345,0.2956013867867327,0.06085684440861255,-0.08360451159025513,0.2590906184922989
6.521722502371578,2.33010785048338,1.0381089600112152,-1.284610461468587,0.9989516132894191
4.479215120678504,2.9412042395626523,-0.6743673387037029,0.3291828385937351,1.5637734989348024
-2.9343005286182695,-1.5017107917884323,-0.6672401518873544,-0.4780378721522244,-0.5385914698602375
1.652936456925673,-0.011157606685340882,-0.3300518429352637,-2.2923522863635024,1.0663367645514656
2.608914066407694,0.8338493014766938,-0.23250776441564677,1.406827848294551,0.7152404289606413
-0.3170678834669659,-1.1860427493743542,0.04013858570062389,-1.5003145432054847,-0.6701862599694326
1.5875624014436829,0.29176816449425336,0.14618966108589937,0.505494858307407,1.1542925133146515
-0.17313889056098763,-0.44346155687494454,0.1904762658951762,1.6950798232283661,-0.8594911320938177
3.0355941093921683,1.5297782571639948,-0.20877388023669777,0.5517076291190779,0.016458414951410035
3.571861523331338,1.235670399790192,-0.08553656570158848,-1.0351257490376242,0.8009098389861034
0.12412547781598393,-0.5839350906668426,0.1645790203846651,-1.3694421024922536,-0.2830592774189257
2.6269098003412985,0.6995698146186456,0.7780755034370059,-0.421782937360355,0.41937669807809275
0.17376559887656184,-0.836684690548135,-0.10382860462977528,-1.138775380763571,-1.4111172054768877
4.231890489456968,1.3983514449093528,0.913480942898731,1.2104034977283462,1.1906468317079908
5.465073124299571,2.3001712697127576,0.9256904392890688,0.22121529827386271,0.5019665173146681
3.36114855257282,0.44628695985518124,1.534650939691708,-0.311921131938984,-0.5319993438436221
-0.25153107553075804,-0.22737372932477914,-1.5959200192479481,-0.027910160038090128,-0.8275886259969043
0.8239411085477995,-0.1849441562200666,-0.3414843254699818,0.2051933731349506,-0.8608022572910972
-1.2395545900125289,-1.059982298776851,-1.459148678693797,-0.8135938435331957,-1.3353188535305103
-5.005193707815161,-2.0140328070481983,-1.2781653980514944,0.7697394786453129,-0.7454431024513558
2.3031986656219146,-0.2690013674020861,2.2454047567649784,0.3531326506983599,-1.4176035297149423
0.20509117134599408,-0.13576907501171326,1.6294215040611437,0.02310861275846076,0.8917380465365661
2.510786303652999,1.5238598665447607,-0.40332841875738923,2.3497490657636053,0.3865942983611152
-3.6279455020384224,-2.295262608403887,-1.6026649764531442,-0.0598401748880593,-0.33676981831046005
