y,x,z
2.163894223405376,0.6899064429509609,0.9323224351204542
2.156583545304408,0.46207518362581584,-0.13484240850688187
-0.18511957364833861,-0.7073619368060149,-1.0977711087115172
2.9933508854937054,0.7492406386479264,1.2093136358526926
-0.4655550306911182,-0.922121092790405,-1.5200609774258935
0.9198807798904144,0.02835172572219971,-0.3659055784186133
2.124862601216414,0.4093633150396301,0.08753656217963342
-0.7148123663074446,-0.7622193051297362,-0.673525657000616
3.793386040412325,1.007638122047984,-0.31220063548687593
-1.3448021204580336,-0.7762976118497895,0.6517512317274256
2.127986358181616,0.7212455081486165,0.10188336399475949
3.8444023752886722,1.4724114311390861,2.1183280668541165
1.0582681852435738,0.13055179812317105,-0.1747104908892027
-0.18969671731114068,-0.6271098501107799,-0.05302204609851407
1.2235177621767217,0.4154422289243429,1.1776554100520484
-0.5313121669206264,-0.2748409947242558,1.034069668664329
2.1258678160698325,0.7722817858274895,1.3570641388632136
1.1256978324371978,-0.07893410269370268,-0.26345967846302504
3.5862910882744514,1.1466363499687888,0.6563534008927115
0.38031523957820645,-0.7921544935474734,-1.0510361039263771
