y,x,z1,z2
5.360296547167365,2.1894805754885525,0.2596807733853368,0.8609185556187172
3.9704832474773823,2.681833033769159,1.6213419352588405,0.9914885425620453
0.744066017282556,-0.09128366259879726,0.35639984636067873,-0.30337473765419043
3.2985390030591937,0.6870313036918505,0.9714901172541159,0.8468784632613083
0.8833778085055337,0.23750762398893793,0.73612153292302,-0.4487101766844923
4.306642896655107,1.9577924549519143,0.7453040379186474,0.6449284681426746
3.836457832652294,0.9433833798075753,-1.4171605872796285,-0.021383403807921187
-0.34411926983862906,-0.8419242643877921,1.2166701945718508,-1.7668963304946659
-2.702028559382919,-1.8109607328451696,0.6164173349895379,0.47998061770509043
0.9888218712415879,0.25191794121491196,-1.337903823690201,-0.10348810619463593
0.14456645072165386,-0.6283097598900091,-0.6924138993414699,-1.0213945649359804
1.685638318166238,0.6692027593080643,-0.3829164181529844,0.31560032544648586
2.6164400054861483,1.1302074673919453,1.8754802537796516,0.10942602251710672
3.1474854387815876,1.44114006073216,1.5057089584067223,0.9521313978907809
0.4130983863112093,-0.49784949030433817,-0.09813922865933215,0.24207476609280276
-3.9067725715886685,-2.6582460099352407,-0.6429382235978903,-0.7261977597017727
4.24122056191896,1.3391317220276804,-1.033411704802675,-0.5141974651532925
2.640403728408518,0.687305079336719,-0.9768159441341845,0.885636701746096
-0.8128184323634232,-1.1038088846479708,-0.6920270123380448,0.20434085113442177
2.430711853824273,1.1087874556343107,-0.5656684287413868,-0.40085863017895274
-1.5526689649553957,-1.3986729504580462,0.5393806575087661,-2.0741279441760874
-0.4432156459311742,-0.9201554666412558,-0.21605296863421636,-0.8963823799089079
0.2305828067097912,-0.37963851945355825,-1.1305133565160561,0.6811406290121783
0.6641250351596826,0.36508541745117007,0.5022320551573538,0.7940956990118526
-2.428941483919782,-1.6833855689159771,0.22958209996460624,1.6003743596975004
-2.377562504947337,-2.0051696285435416,-0.911740572969531,0.43411593813521454
3.2459033241069575,0.8143958464737794,-0.4759018277627292,-2.638045894689582
-0.30944388499908776,-0.2766391770704534,1.0455424092592704,0.28980862311923256
3.633994757933958,1.3445660478758725,0.19126383109056577,0.7537113500666358
-3.1935118040198547,-2.471383396653668,0.06557003978133037,1.4417173838742936
-2.098462702593416,-1.975459492717903,-0.5023221624469386,-0.46159128460611093
-1.6042161277267697,-0.8150249344047227,-1.1990703161463645,0.11665149333228614
3.036394303870117,1.1920559742575016,-0.2709640792565081,1.2716165662962742
-2.7302804401156777,-1.9044683775839675,0.9021463405274014,-0.7852795860307682
2.8167249091454254,1.2527490693071253,0.8640236443929472,0.05134017925351983
0.6444871925406946,0.3958827415663684,1.2005831051497065,0.3183212767847033
5.127902286298781,2.358487797280244,2.2605585427776083,-0.9776107660178636
-1.1423391554325735,-0.9328550404689322,0.6803453211090438,-1.3613502960359793
-1.9532263540896069,-1.0972128891615007,0.808800772699462,-0.21878180365828542
1.0000648748666994,-0.22603699552125806,-0.2611498520338649,-0.6111380227837366
-1.7757496383437736,-1.38456775470751,0.3436849068395606,0.17147910547371756
4.3949831859316735,2.1579649477804455,0.5952336422828719,1.6540355798739719
-0.06357577506193524,-0.2591198723214213,-0.5546540435044763,-0.1597117413386817
1.002048524102152,0.4230398875014811,0.7513590748627853,1.3029314576805857
2.3369388794751185,0.4196055246195977,-0.4506051411235566,0.37469453654595597
2.4896803122507416,0.32391458838656983,0.11009064569276282,-1.0064922412742163
-1.7872201795265446,-1.7937190155326894,-0.4161535978685165,-1.1161304190913908
3.149875466763113,1.1943307107111072,0.3378372788493459,-1.4988039964829833
3.0782588546064202,0.9852559683380921,1.69752384002168,-0.7168520131281847
3.876275548846272,0.8709451109434622,0.6605295258938316,-0.7588809810716549
0.4075079431489995,-0.6169146178304756,0.13023903265120512,0.1963045556493662
-0.32244074190352034,-2.0151468517109095,-1.822328929170098,0.8186415828583216
-1.3901529242856678,-0.830452886256946,0.30863766262926295,-1.4929066050234916
-1.6343209379458377,-1.6420162841534727,-0.9696941950359118,-1.7187342247583068
-0.19962938404000025,-1.289497385359739,1.763992477333519,-0.5311529275428826
2.6387993724885073,1.195481953470297,-0.33946700872283636,-0.428676297809136
0.6020962490821793,-0.6728991462919068,-1.2205266946332858,0.27773763377758753
4.477556757956362,1.6296651011670427,-0.837675815225945,0.9897339119134053
0.3266853171642834,-0.7294846461169928,0.3171286630913449,-0.7735767355049099
-0.37971927463854704,-1.7031040443918397,-1.98178127214781,-1.821440083589593
-1.0703265642850015,-1.021489201677978,-0.1867488717685134,-1.1423855809666856
-1.66101687945013,-1.2104684812965303,0.37681440108096054,-1.1616416885514305
0.33996056496979843,-0.6161971803970787,0.6239717807718711,-0.7152271134147504
-3.0818592837551497,-2.1393036361534734,-0.3783453613754821,-0.3589559870611872
-1.7915293842080748,-1.6938398032323139,-1.0300242077897013,1.0573976365219715
0.0380839966280998,-0.2899139682751989,0.9637152081744977,-0.002475274403973759
1.1458159007801365,-0.19140982777235488,0.49252485607573426,-1.2202264578677213
-0.22968205689442955,-0.5393370938493165,-0.6418951812504535,-0.28851729644520036
0.7986119490641473,-0.36788015934311724,0.1657169809661767,-0.1534835014664451
-2.339249775924826,-2.095165481921434,-0.20674155424076207,-1.8904322443624002
-0.08556168974749517,-0.6068755960503435,0.6831509609194776,-0.4999164489612499
2.221531887215463,-0.032784052001586905,-0.9678309226304631,0.11538058828179382
-1.8984105636268183,-1.6755379400620827,-1.3012375496063062,0.9275791022774064
2.693633769649043,0.5876145287181023,0.3208245996589809,0.015805986779717427
-0.7312398241070772,-0.7923878665923773,0.5197840608507699,-0.8916666738905191
3.7535600687218365,1.5498402955020842,-0.4841989131872136,1.6497180914217235
1.8188315002819646,0.11951915952302075,-0.13984638380874287,-0.9853336821791223
-1.3006597130556177,-0.6244446255601424,-1.5961594852053043,2.2622692051793103
0.13226341629496147,-0.28158045479288585,-1.316030499630566,0.09208203475902897
2.3104986074470926,1.6027131480033279,0.008746988068900521,0.0720732623678689
3.6673602822293323,1.0126837996695517,-0.28153157608330925,0.6996425856247867
-0.29446938092731584,-1.1414184263439424,0.5072212761595508,-1.1468226399884602
1.3200415284082956,0.0768636801289065,-0.395586968912082,-0.3560640593318991
2.7928176710560058,0.48082854370858974,0.645018952086029,-0.5008899140133721
-0.1011616986474917,-1.0514957654841282,-1.2816563639810254,-0.07397252856981273
3.4072804308267712,1.1388790411012764,0.11810181967255359,-0.441846062761274
-1.3860955503563783,-1.2609156689289833,-0.16664046776285318,-1.167962467088268
-2.5968096934177383,-1.9375737749458044,-0.7107449317995634,-0.916542203100164
1.808745310474488,0.8295308945156293,0.3397382704865183,0.69753155638595
-1.691160382015237,-1.4570436592379896,0.1024794507081627,-1.6585052783131427
-3.9857880326143196,-2.9412530729588484,-1.002064740279017,0.0786354911268638
-0.9807198634710904,-0.9123955268401739,0.9946643190871239,-1.1734789307545606
3.8834740949517097,0.5853017071537316,2.1057360203303146,-2.6650577025555946
1.1526338826911957,-0.41702512290798177,-0.7511679759663346,0.16715219767746253
1.5887106478358295,-0.3781578883256243,-0.26850672711663226,-1.6438117142610207
-1.3680488171683391,-1.331060575155053,-0.01742453211851849,-0.8621848620412037
1.6133613805765552,0.05392076841806531,0.6958205850891409,0.27754810711744615
1.330309805410605,0.271606422592621,0.7242076055791766,-0.33432744142009
0.07966552377397479,-0.868005056884192,0.3875680131170381,0.15850305663518732
3.425745620144029,1.601225034315196,1.011535343237603,0.197361384444559
3.5141602620171017,0.6160571344183616,-0.44279309871998296,0.7978808589724248
1.5506302103589613,0.5333771340791446,-0.3409601654333489,0.2669172437351946
-0.94384968044476,-1.0315714485023686,0.49869970082326964,-0.9455749917609041
3.381191445450514,0.7854690492800953,-0.15650980611832208,1.2557753994989653
0.8179812643596219,0.077932826320729,-0.6482015890200915,1.1245436200940215
0.5993754959419689,0.4142724836440853,-0.21548409207672084,0.24093264244819337
1.5010883352034226,0.38288691383684276,-0.043727412103753104,0.6061353648891437
0.006987118474386711,-0.905999119925319,-2.147625717381317,-0.9235146600279636
2.922011623811413,1.2161244183707314,-1.1073791110869033,-0.4099426621668586
6.8851084101365005,2.650983385080752,0.14151504335304924,0.16656135195930788
0.10545106981467967,-1.2894413427327138,0.8069225609916076,-1.2543831006465738
2.0480173522207687,0.6299661541221614,0.3508360494571978,0.4405067584751356
2.667476171433508,0.5870220842808442,0.7755849458140807,-0.8099658288546396
4.1575187749645925,1.8338851455504375,-0.21997693801306567,2.006283686897121
-1.6482321745907125,-1.3287116867910795,-1.9162403913574526,0.7243452614147003
3.8495944812608465,1.7902778305007714,0.09773878396138823,-0.1569372245934156
4.790934761118951,2.326397695692009,-0.31476434057001057,0.5639577269801932
2.465597665036804,1.2765157666333173,0.43902654143439124,-0.37054002581938
0.6212912785169261,-0.0025239726869784596,0.4561804908759159,0.6702434395382748
-0.19607751996252665,-0.3060887192168666,-0.5810250026957349,-1.433016137163936
