y,x1,x2
0.0,-1.5367798105794896,-0.029281730053114068
1.0,1.243984999834507,0.8749451835996132
0.0,-2.0163496114922936,0.02827037940269073
0.0,0.3204615551102207,-1.4866945847615611
1.0,0.3268105551630717,0.9442647959460152
1.0,1.2866415456892704,-0.20700581227333842
0.0,0.7624795810805813,0.48759669561678115
0.0,0.7008603457054436,-1.9763441997361022
1.0,0.9907738957794981,0.9908562903495793
1.0,-0.16754864541212788,1.429905698866673
1.0,0.28064810297340803,1.5833040067100017
1.0,-0.05038749414622525,-0.6806301230366639
1.0,0.42486057001022504,-0.5660808169733484
0.0,0.7419524115234735,-1.0480542205303438
0.0,-1.6043455266381506,1.7309403156252583
1.0,0.6319947301488543,-0.5318998092524321
1.0,0.8562658614564499,-1.073041719387992
0.0,-0.11672351275778681,-0.7406613438334029
0.0,0.31362606858111575,1.3177302484112359
0.0,-0.029098869744452836,1.3558100612892163
0.0,-1.1600372377718844,-0.452677720210915
0.0,1.086810653020752,-0.23728999224979375
0.0,-1.4947688257603489,1.2376769739999478
1.0,1.474033655617321,-0.31573918637939236
1.0,0.33817067007650736,1.260837801855943
0.0,1.0282064203187513,3.2539843851436507
0.0,-0.4911583724007621,0.11550567555809511
1.0,0.0027607428899905097,0.09536058507412822
0.0,0.8654522510238427,-0.7421298261620661
1.0,-1.1916722053884792,-0.2780375727503096
0.0,-0.982934806262184,-0.08705472513844487
0.0,-1.1910423541980124,2.5716550303684613
1.0,1.1744368849012572,0.4538379922923975
1.0,0.5075519266877958,1.4758484334073194
0.0,1.8602848541746995,-0.5429014490310443
0.0,-0.03127790235146879,-0.11208502959970189
1.0,0.5163571318960708,-1.2930331294179183
0.0,0.7548416450893973,-1.4349914700872088
0.0,-0.47685575544244124,-1.1003485425821737
0.0,0.34918752153683164,0.07354281000358295
1.0,0.773048855484981,0.49897814615723635
0.0,0.00277265743147963,0.921386584544705
0.0,-1.7399623898493701,-0.5021026905875259
1.0,0.9411988979706642,-0.6132376203763824
0.0,-0.23447070506984874,1.1966235262399427
1.0,1.959923880332377,-0.09389392127640923
1.0,0.654568347157915,0.5684204389691102
0.0,-0.05119818241862975,1.2320951089674046
0.0,0.6480921807354126,0.3758959771859424
0.0,1.004536549132814,-1.0083393044614193
1.0,0.03923414070088575,0.22415187788386923
1.0,-0.5969396898219951,0.48142886188093115
1.0,-0.24669167203639822,-1.4137173255903532
0.0,-0.7930290999739882,0.7166567478186914
1.0,0.275270221376643,-0.3582168304569365
0.0,0.20909825510792218,-0.8618961072292255
0.0,0.1509598691745502,0.5624339223913529
1.0,-1.47929665737989,-0.9538852480325611
0.0,0.31416516955621304,0.5441431796915547
1.0,-0.5912697666649706,-0.6352327967347097
0.0,-0.36583344261791095,0.9263913080003928
1.0,-0.02925958801399668,-0.6300105158846453
0.0,1.7148647658708982,-0.31784544158670713
1.0,1.7315908251647034,-0.7131642680609589
0.0,0.9519248467713709,-1.0506417337075418
1.0,-0.026476118714153604,-0.406905123560589
0.0,-0.9280922805257402,-1.462234578318949
1.0,0.08567899130459197,-2.30049544908047
1.0,0.12449545668141229,1.608519891232561
0.0,-0.7209405515437532,1.3954380215137936
0.0,0.9757708431265074,1.529924611715108
0.0,-1.5199137745833864,-0.6075443279018704
1.0,0.12015185139452637,-0.25244500382719237
0.0,-2.4720851377061974,0.8955581077671526
0.0,-1.4310965187717948,0.9848497190653493
0.0,-1.69540954284857,0.9325610172495613
0.0,1.9859220728557188,-1.2112523087039297
0.0,1.324118514100896,-0.21815190072614835
0.0,1.628498123940633,1.2616615744477413
1.0,0.3250446175134823,-1.3037767660390234
0.0,-1.5062098498758585,-0.08163692452163124
0.0,0.025816521828425948,1.313934779412848
0.0,0.41521458055498295,0.29677195746893903
1.0,1.3264682497525078,-1.66442960249332
0.0,-0.10686202115412871,0.7935247348443359
1.0,-0.3543858855680888,-1.3042108232045846
0.0,0.9576639220626205,-0.43992200488901834
0.0,0.651091137336998,1.51904886207026
0.0,0.18206594428616277,1.4929656246528191
1.0,-1.1802435841284091,0.6649700661447273
