y,x1,x2,g
0.0,-0.6470890138540358,0.3124577904590715,1
0.0,-1.1123650999697778,-0.43054240983910114,1
0.0,-1.439758030416681,0.34694342774769316,1
0.0,-0.7160554764383178,-0.7799735919333711,1
0.0,-1.9551775063010177,2.1880840440375207,1
0.0,-1.4409159646148706,-0.4456937485032444,1
0.0,-1.1731811671102006,0.19884076523479466,2
1.0,0.3285716866340161,-0.6147814661201487,2
1.0,-0.4547792205081741,-1.2961899373027153,2
1.0,0.7257313326994446,0.23941785676548294,2
1.0,0.8517230465667001,0.8421634991942806,2
0.0,0.43276062175098945,0.21684775296949016,2
0.0,-1.7164440214696617,-0.06457792235683017,3
0.0,-0.42027229745682115,-0.0017156857649914248,3
0.0,-0.7933529687394748,-1.0454090906997509,3
0.0,-1.1436589004719486,-1.4297097165713508,3
0.0,-1.7594047103877486,-0.3728008490151539,3
0.0,0.49183165526069095,0.00971333636897653,3
0.0,-0.9312721189315779,0.3266437712881561,4
0.0,0.2099241915322374,0.22017933848591414,4
0.0,-0.05331613545039395,1.075110934158072,4
0.0,1.7032933880073025,-0.5665103911462078,4
1.0,-0.11552448803029126,0.0765310055783366,4
0.0,1.9028137159330702,1.282396365240502,4
0.0,-1.310028074008406,-1.9398889458696933,5
0.0,-0.3693700855611458,-1.1036083017965441,5
1.0,1.4883665643426494,0.3594815545036962,5
0.0,0.632569824863165,0.02049274815524587,5
0.0,-1.1147605649300105,0.7661336442122516,5
0.0,-1.4551986896314828,0.7352234148627326,5
0.0,0.02128668604841313,1.2863822580321793,6
0.0,0.508806069953095,-1.4380605653691667,6
0.0,0.32613846154237247,-0.088934970154223,6
0.0,2.2853106868386734,2.3059341625268512,6
0.0,-1.184195584894176,-1.500169511472377,6
0.0,-1.331419085582357,-0.1864602793688739,6
0.0,-0.7149200311498167,-2.728535053836111,7
0.0,0.3909239943774497,-1.66328432337938,7
0.0,-1.2177436972254172,-0.43076634706528916,7
1.0,1.1178317392209896,0.26978945099291773,7
0.0,-0.29897145055537544,0.43917612615040136,7
1.0,1.5903440494153156,-1.2514380766093247,7
0.0,-0.4663725522741372,1.6866793047071436,8
1.0,1.814882143348964,-0.5340024871588271,8
0.0,1.752855732996361,1.6204150529439347,8
1.0,-0.02264564414535996,0.4107893653343053,8
1.0,-0.4041062698651099,1.1783926687398896,8
0.0,-0.32095732851085207,-0.3055975788185036,8
0.0,-0.1378276942175284,-1.2035339242250465,9
0.0,-1.730508640858891,0.010352425374436085,9
0.0,-1.0838475930376519,-0.2302077510822088,9
0.0,-1.645975175628994,0.040738669317953106,9
0.0,0.11707154127490699,1.045111765099529,9
0.0,1.2877335436032948,0.9520621279677401,9
0.0,0.6458676991438032,-1.0831458367200977,10
1.0,0.13494312559190202,-1.3910557881325214,10
0.0,0.39103870258231643,1.2110249877193309,10
0.0,-0.30467719672124977,0.15080620867241196,10
0.0,-0.02747941768120661,0.39604998425920707,10
0.0,0.1099061555011252,1.4609041643660265,10
0.0,1.008185569493236,-0.9884046047112223,11
1.0,-0.2970941320415044,-0.16675249169401613,11
0.0,-2.048294967375763,-0.7514711805290624,11
1.0,-0.15829957522550966,0.743335420460653,11
0.0,-0.20979264325982527,1.9660295322800512,11
0.0,-0.12498430565251958,-0.1818855932499954,11
0.0,-1.7494749143792867,-0.6451713933720261,12
1.0,-0.5949165999819072,-0.5218841596238913,12
0.0,-1.5657986132897157,-0.07815708772251838,12
1.0,1.0762311068148132,1.4664149916076261,12
0.0,0.38338431429027825,1.2969362752760714,12
1.0,-0.4023589372205733,0.707218960973028,12
1.0,1.096496824613228,2.5069008916475424,13
1.0,0.8084905493267054,1.7698196636356598,13
0.0,-0.5616248746501519,1.0721679888163553,13
1.0,0.9585687268995795,-1.9640550428604622,13
0.0,1.2580287848308653,-0.9348506706844075,13
0.0,-0.3601734760564268,0.5410597665334855,13
0.0,-0.9284781767472584,1.2354103742556701,14
1.0,1.6375180546431236,1.415609969914727,14
0.0,-1.1593063115216922,0.6485529060344782,14
0.0,0.6629244330352388,-1.0404498845078953,14
0.0,-0.47400135146968553,0.3952799546810223,14
1.0,1.0742799906720677,0.11953322763922401,14
0.0,0.3746950230662751,-0.36723440547752845,15
0.0,0.7306063492626428,-0.10414779887293055,15
0.0,-0.8554945520722006,1.212076777400491,15
0.0,-0.04602791341740252,-0.7885286082276511,15
0.0,-0.111137828370348,2.029248062375582,15
0.0,-1.085126871533541,0.07403824829409367,15
0.0,0.14779060916892378,0.7583621188855345,16
0.0,-0.9405945666790215,0.8656979870240995,16
0.0,0.13523090724522674,0.28520362598950244,16
0.0,-0.46134838612295614,0.5123515768995203,16
1.0,0.7069496275744114,0.8739750190222199,16
1.0,0.4618963404674045,0.5344949983095768,16
0.0,-0.520711903904941,0.05511149372865517,17
0.0,0.34013941051290875,-0.9210769857001724,17
0.0,-0.38370150637519257,-0.5496275447511979,17
0.0,0.4102377055142571,1.0449113468980082,17
0.0,0.8367908874022408,1.4433845473009885,17
1.0,1.4002154666454145,0.03985442795372551,17
0.0,-0.2878881812652533,-1.4509839484329266,18
0.0,-1.025713419185857,0.5327361446960132,18
0.0,-1.65757822312656,0.28691759862721367,18
0.0,-0.4344953366590318,0.6265425931614983,18
1.0,0.6166144147102555,0.5819210428071561,18
0.0,2.1453555226350773,2.196168176042469,18
0.0,-0.179812149333202,1.4145057995059531,19
0.0,-1.9344390613081792,-1.0978799168775224,19
0.0,-0.34035860732448003,-0.45194564547930943,19
1.0,-0.014808087212022826,-0.1326656551376454,19
1.0,-0.41214533497344186,0.7599433366574612,19
0.0,0.9796369363718866,0.14653606320000567,19
0.0,-0.31028874864179345,-1.2030008728843982,20
0.0,0.1412157868515339,0.10880470121055268,20
0.0,0.5994510635909212,0.6063962175244306,20
1.0,2.0488363091062056,-1.1818833067462118,20
0.0,0.07079085629827601,-1.7781646861010798,20
1.0,-0.2230431121024842,-0.2667898657940829,20
0.0,-0.6999722839592074,-1.4675138274135138,21
0.0,-1.0001506084314158,-0.8735746651664736,21
0.0,0.5643094546772086,-1.0045027522443866,21
0.0,-1.5554795140983317,-0.7471105373938848,21
0.0,-0.7509705769224772,-0.37741878499944875,21
0.0,-0.30589534854631867,0.08773791669958811,21
0.0,-1.291979879513541,-0.41111402499358113,22
0.0,-1.7166475693757737,1.0843330145504686,22
0.0,-0.6003555945471811,-1.5618600395457112,22
0.0,-0.35222253910722684,0.6254005519976631,22
1.0,-0.2135596236902638,0.3890423261229842,22
1.0,-0.029789644783299,-0.7663091544125059,22
1.0,0.6062309663091542,0.005003002166553577,23
1.0,0.3973028863920156,-0.06939168712219333,23
0.0,0.3437833008480227,-0.18654969008279335,23
0.0,-1.4365018016393156,-1.0598618765905676,23
1.0,1.9987571700588058,0.8600358333752863,23
0.0,1.404617546551426,-0.311847710638475,23
1.0,1.0835844764045965,-0.21338348802161175,24
0.0,-1.5459696553342175,-1.3282102407158298,24
0.0,-0.22013045198703293,-0.6193339263461834,24
0.0,0.3036841896032783,0.14439588084256094,24
0.0,2.2873102900375457,-0.7870158580160636,24
0.0,-0.0782598641205576,-0.9975529463444863,24
0.0,-0.6676022668359137,1.339181262402932,25
0.0,-0.6911052365506939,-0.15221288335888306,25
0.0,-0.6280903431311322,-0.018077671120906077,25
0.0,-3.187125375415697,0.25116157476870343,25
