y,x1,x2,g
1.0,0.25977098939078197,-0.011649274010552416,1
1.0,0.5874798308868582,-0.6864170938099612,1
0.0,0.5505711886179379,1.0290266951989042,1
1.0,-0.6605210151541202,-1.6978067915697999,1
0.0,1.0261547232737789,0.3337411279690595,1
0.0,0.5125250150784993,-1.0391064375764503,1
0.0,-0.5534640146086757,-0.7149745412646228,2
1.0,0.5690974633271584,-0.4106642381723367,2
0.0,1.1324689042887208,-0.32093834893772066,2
0.0,-2.008093150453482,-0.2906619027140201,2
0.0,0.10312576446100012,-1.1390955446048854,2
0.0,0.3186133089908302,1.6278127006993128,2
0.0,-1.097382357045342,0.8318361002839568,3
0.0,-0.31260655544232824,1.3461430804680792,3
0.0,1.7037163022958772,1.3655758799572073,3
1.0,0.1621794178410065,0.14789654908267036,3
1.0,0.3696206806431135,-1.1828179017912888,3
0.0,-2.964663930070904,0.2858541262451764,3
1.0,0.4951951335913986,-0.8033572307504104,4
1.0,1.239970308299807,-0.0937159296795858,4
1.0,-0.06960836133340244,-0.28003140766135093,4
0.0,-0.8264713019865199,0.24281673948292792,4
0.0,-0.28579234079368476,0.7946286482265603,4
1.0,-0.2386655592070229,-1.0577422641891476,4
1.0,0.4730052763899041,-0.5222076828368883,5
0.0,-0.2806008229148033,1.8549930508126988,5
0.0,0.6757632312398273,-0.4126433052150955,5
1.0,0.6149051416743634,-0.04099473667970192,5
0.0,0.24269946663673783,-0.5561359880632053,5
0.0,-0.11158815551641489,1.6746248861972677,5
1.0,-0.6014284370569497,-1.7378844164285179,6
1.0,1.9914074029593176,0.6407926129673386,6
0.0,-0.6236298889198041,1.9428783520239237,6
0.0,0.3864880562270137,0.9815467494318066,6
1.0,1.888057381439781,-0.5363632597843505,6
0.0,-0.35300193281131464,0.8676293508344746,6
1.0,-0.01977905386982605,1.9850298635562287,7
1.0,1.0966297907335618,-0.49266594511696765,7
0.0,-0.4894972216283429,0.20672933238433297,7
1.0,0.1288818980372466,0.8005487548818037,7
1.0,1.3149484622523204,-1.0797570237156304,7
1.0,-0.5407917980141462,-0.03317610027050959,7
0.0,0.18929580295407994,-0.8372138075934391,8
0.0,-0.8317317374082558,-2.2624471837684212,8
1.0,-0.535864648252095,0.32649271290447157,8
0.0,-0.31389017859884094,-0.24874531785304577,8
1.0,0.7324869987305181,-0.4995793095998441,8
1.0,0.9772169931821916,-1.7794494158046836,8
1.0,0.724318664156854,-0.7653606422814863,9
0.0,-1.0265734701686728,-1.6838062625568886,9
1.0,1.264318359507422,-1.1325005704932083,9
0.0,0.578526834460766,-0.08541507020850594,9
0.0,2.0222489544312117,0.19798421832533594,9
1.0,1.1557760785380295,0.6755022101300345,9
0.0,0.46964497288537044,-0.10321742403878428,10
0.0,1.5683565711071499,1.2212321911645376,10
1.0,1.1443442495834057,1.0652887286744912,10
0.0,0.5381456282208937,1.2791676434904506,10
1.0,0.46807223775388285,1.725037533783736,10
1.0,0.15525447031356798,-1.8350596015293454,10
1.0,0.8133857979665193,1.4731502127480922,11
0.0,0.9193374793603148,0.5951428900393662,11
0.0,-1.205210868134716,0.9126142911441049,11
1.0,-0.32089103235174166,-0.2695305678573687,11
1.0,-0.10813600793421523,-1.3771731637802058,11
0.0,-0.2569895772332501,0.5609662745590615,11
0.0,-0.7491034468092324,0.17477448102481827,12
0.0,0.623010230932165,1.3763312622759405,12
1.0,0.8571507062577299,-1.5948738472268715,12
0.0,0.663001862358191,0.9934880836718546,12
1.0,-0.36233053352734534,0.10766788282585134,12
1.0,0.8946531855678838,-0.3156257713647278,12
1.0,0.5967895963091089,1.7805456132367419,13
1.0,1.349966913715246,0.20793288874586427,13
1.0,0.14257059579208528,0.22455789778200733,13
0.0,1.8166895835215517,1.4484803007546188,13
1.0,-0.9987630401119166,-1.0498015822146372,13
0.0,-0.4510330214352327,2.4261098215333643,13
1.0,-0.8696303492212007,-1.7506432535288752,14
0.0,-1.4599376602164318,0.2231894589153034,14
1.0,0.39611438999317516,0.9092234725367223,14
1.0,-1.5619370082390924,-0.08109936091661066,14
0.0,1.2450219476286866,1.792741288176729,14
0.0,0.39709550699950213,-1.3625095534976177,14
1.0,-0.2925004209831356,-0.16124024928510025,15
1.0,0.44045315257120893,-1.3444822533382905,15
0.0,0.6971740451818234,0.4266596147051415,15
0.0,-0.4003307370796969,-0.5388026968381472,15
0.0,-0.12780323510641364,0.025973018150717612,15
1.0,0.07235079313194825,-0.22819572638118757,15
0.0,1.5430533689043735,0.5735262879304931,16
1.0,-0.8317849071726666,0.4103815220843599,16
1.0,-0.19804499822714344,0.28993510304035597,16
1.0,0.35375756635675604,0.3561915621996867,16
0.0,1.3221386932152448,0.4023345740275336,16
0.0,0.33470447556622135,1.1714003624140874,16
0.0,0.6234580728856741,0.7882062181606805,17
0.0,0.713074493714749,-0.376836080947447,17
0.0,0.469729708660256,0.863221576087916,17
0.0,-0.15311608827549286,0.5548896153262689,17
1.0,1.0262638851483938,1.315453510373738,17
0.0,-0.8458486608730211,0.2036419232905022,17
0.0,0.47444723621933205,-0.7414091831263572,18
1.0,1.9877661998594727,0.24005951897942426,18
0.0,-0.540013598114209,0.08750059350152545,18
0.0,0.5040356081562262,0.5182876398367667,18
0.0,-2.7128082577754413,-0.11138746638564402,18
1.0,0.5640226579304346,0.7683338126448868,18
0.0,0.8913628113642598,-0.11127970584756373,19
1.0,-0.4948372563321859,0.7257768455946716,19
0.0,0.8358563309798376,1.0026643013308179,19
1.0,0.20926376929998522,0.30682252906518154,19
1.0,2.4936836271549256,-0.3336840767980325,19
0.0,1.0869741555632344,-0.28244083793529373,19
0.0,0.3500685542786,-0.7412339958045981,20
0.0,-1.8092058122493602,-0.6403116365724236,20
0.0,-0.6772788643652634,0.48541471247838963,20
0.0,-0.6146488505304332,-0.14619733672978757,20
1.0,1.6120713164479648,0.5431526700212403,20
1.0,-0.08214743120940983,0.40929164414104424,20
