y,x
-5.0053614252369645,-1.209802506936096
1.8792153852997353,0.3055885566269354
-1.1276408795767647,-0.4616191432379146
-7.9313901798745094,1.5969321136067358
0.41257241566603964,0.08233453099834856
-3.8725676351787754,-0.6084967049021758
18.518434724005477,2.7442817036400435
6.331017924773936,-0.5906462634513067
1.0014747005950075,0.09702325722276436
0.7045453448239098,-0.05610093217603966
1.4520864683043802,1.4745876408329646
-13.67408252459921,-1.6981097165202945
11.369681362482561,2.587583514824475
4.9888185726174825,0.6860897770742358
-0.1292329401042268,-0.16956789817932438
0.14161124959493898,-0.09485175047566351
10.10741712359555,1.5265038641297561
0.5984033796583433,0.09342090944724527
2.552160442524885,1.7561080130649824
2.7724819988962173,0.35121119672487133
15.592323932410519,2.4035699212603334
7.004440168169625,1.6212496441615172
2.5714514512638176,0.4102275029391997
0.5596447980801598,-0.8361433753734011
-1.2436485000675876,0.2541362250407527
1.3622469395965335,-0.849059585068512
4.311152838927964,0.5148933746093404
1.8427822516411085,2.2267801772332856
2.4822574825235426,0.9014612845978657
2.260978754880773,-0.036296427269036986
0.41064774804465465,-0.6345262102607031
8.018407964594415,0.8588257699580646
-0.5035625815268813,-0.5800597231947372
-1.7959413563260578,-0.8857418230171827
9.581820281128643,1.3761418394380716
4.178172905075578,1.2638346726506302
2.0202585593115368,0.7333467295047836
1.5274183617894377,0.7991414457184679
0.48359552268011885,-0.01321309974361903
2.280162597471959,0.5511520079236357
0.3617405138108327,0.7618423191035418
2.1976086158750636,0.1527269287120344
8.234573861589986,1.3022677767493867
1.9336694519963962,1.0536736232088493
0.3235009667568276,-1.3030720017357786
1.5272944257626695,0.35292442214799885
4.490419639894337,-1.0040120821371046
-3.754731235844355,-0.9503755391772469
2.1387702419166836,0.05285864181184165
6.718820134199195,-1.74190059321392
-6.18405796410806,-1.7484376271369448
-1.8740518249983298,-1.0400764353009295
9.306829448349552,-1.7896563571616249
4.958927636449094,-2.163964908085227
0.2437114653277428,-0.030877353108452816
0.8397780249368074,0.11118155171601299
-2.560181274205615,-0.21059901571632175
2.3199954191208505,0.23011049278947612
0.23250338342826082,-1.044572554211845
1.2547002295105318,0.0818721186944746
1.0323488514402765,-0.07131470752614262
-1.8602742154207126,-0.3442730097380239
-7.061931692059005,-1.468580315887533
1.096094735204152,-0.1324850464825688
6.52266110274423,1.4817086848658156
5.448079148346592,0.7321892374271017
1.2408927478979903,0.7482611672392746
0.8380291304892625,0.0675969855791997
0.7850044694158504,-1.3997085884356846
1.38878982807803,-0.06125560573497648
-0.9845615152215855,-0.5705976217835804
2.447639985973063,0.9017451040701367
2.1749326991592604,0.8659602629137941
4.154912441496288,0.25639178615760205
-0.0046289174721030335,0.15672740541065408
4.877178059375442,0.3053004827492034
-0.39606410175837947,0.6566269460863117
2.292198057874211,1.180562120770884
2.0383680801024724,1.1009965846017842
2.288446850124358,0.22774970431241343
-0.7334458752936961,-0.3679771047040873
1.0650950319107038,1.543475524851585
0.23049121072926848,-0.344673500763312
0.764983612058026,0.012918509436075932
-5.214436164445498,-1.9819480868521746
-1.412381732449849,-1.0421701727300043
-0.5257101101118429,-0.425365863389728
2.4713848339490045,1.0877212595023875
-1.0788740754810122,-0.5945798621401293
-0.31484899244262676,0.08470659322360924
-2.2853285600954143,-0.10681138717104771
1.4263141992339083,0.19501647504521058
0.10987696675691866,-0.3131645885565463
1.4591736571812086,-0.517398285925573
-3.766219521318818,-0.8488757294397314
1.8826149149316198,-0.1233086797144356
3.471353103707302,0.9287761809202354
-8.038291541033445,-2.093441508119061
-0.9052048664815056,-0.6398133786325262
3.16482333636408,-0.41640185923848694
2.079619477908177,0.01268474852897223
-1.7008240002928452,-0.3545535287647469
9.72792880338027,1.2838792118407536
6.287736402553568,1.2327605095711087
0.37884715469501584,0.6002099986036297
-0.30918069092105904,-1.325826905532494
0.07729804305633481,1.2850626040387236
0.7907991083073669,-0.8004174856549622
2.067758018558737,0.5881196795574083
2.1855405497057556,-0.8177162216799032
-0.825008434113393,-0.21847450356376394
7.827646975600873,1.7893225703881341
-0.398511453450174,-0.344987643825501
-0.9143978587060678,-0.45932072002435975
1.2099070609194542,-0.18774596873423954
1.9588624664787164,-1.1770970458239587
-1.02606378771662,-0.44081067577593064
7.155545512547111,-1.7716445517817432
0.4980944420172202,1.328340624251019
7.654609378655503,1.73502747959692
-2.3039574094348527,-1.1417953716769937
9.998598864966095,-1.4833981552884574
-11.927376617167212,-1.4197297521076755
1.1845760250755162,-0.04369735645545287
-4.125100735630354,-1.6600458711149673
0.7682026811122828,-0.23462112351504114
0.9337071905371965,0.008353218170392118
-0.49875153235284353,0.3489831210874795
0.3380570429273225,-0.42547643354017545
-2.2038306159003542,0.08833989319471522
5.060290137855894,0.19904828081105008
-1.2675047427982196,-0.12191936917282999
0.5386389801414555,0.09086680507394433
3.6914388746141524,0.49983789440919685
-1.4399225353808731,2.315708227992416
5.994881836043035,1.2310171666009266
0.6058406819235631,-0.9585278147952621
2.646344192168957,0.4228195328414085
0.678716936415523,0.07158111860282675
0.4959663715151148,0.046892825295789864
0.944906569691053,0.5126803797499466
-0.37061081643918037,0.5089454866799767
0.5002399178512014,-1.3971405776611723
0.9265777839995744,0.1179123725243706
1.0283476175918533,-0.027407754637467852
-0.24672760675968686,-2.086553809206614
1.0154362189351374,1.1514096247533783
4.784580650344873,-1.0367387754438089
-1.3954346486329676,-0.7099460715995821
-2.860961580523487,-1.0502600935621895
-4.421923051604969,-0.8027535460291109
1.8755318300720447,0.5713849383078613
2.7629986889835045,1.2704294079180765
