firm,year,y,x
1,1,-1.702608159856897,-0.161098406280604
1,2,2.7372064573252874,1.1622268680255767
1,3,-1.3077751323767244,-1.4996674714806497
1,4,1.3300470299273115,0.9004998245173164
2,1,-3.3191793046173395,0.06499408709190672
2,2,0.9533873462419648,1.036836556226927
2,3,-0.9504853477943204,0.6995363842613571
2,4,-0.5897497739660369,1.2933701626865175
3,1,0.32684671729212167,-0.34492466996697
3,2,2.480612890395271,-0.8747961464906095
3,3,5.4541488529844075,1.5550118785550566
3,4,4.191075898143074,1.1363136691753661
4,1,1.7897896088063565,1.1562115097849743
4,2,1.2426863505804528,0.14841774215227976
4,3,-0.5351355095009932,-0.19237968821723334
4,4,-2.653819951363602,-1.1727112264316137
5,1,-1.8607776917000385,-0.4054910426652762
5,2,2.2851140006634862,0.4707150263130288
5,3,1.7259711780724827,0.43470417659733573
5,4,0.7705908714475479,0.5324688225558866
6,1,-0.4583088717783627,-0.4808164693303803
6,2,0.3402780216660819,-0.6241031460935991
6,3,-1.1433137614881614,-1.4829805546054764
6,4,-1.9862601777049933,-1.4575882804920652
7,1,2.8703055266653434,1.223421108229218
7,2,-0.8593381395959852,-1.906828517147063
7,3,1.6298992765105733,0.3705719703209125
7,4,1.976120038795206,0.896807355463162
8,1,1.9018861462356385,2.0462021999851534
8,2,2.6089054829999596,0.2248578286293103
8,3,3.278367500047028,0.9475356850456491
8,4,0.36874357626157106,0.46486522916891704
9,1,-0.5480161913426053,0.10805322504676411
9,2,0.6544700597975525,-0.2819411735524614
9,3,0.7325589563200804,0.2944887369687697
9,4,-0.649991735789843,-0.06739997536384607
10,1,2.571075282509633,1.0710410030533544
10,2,2.566471621770126,0.028851257862310214
10,3,3.540439130380686,0.937400397908476
10,4,3.1181784180013628,1.5720513167902452
11,1,1.4798744420392895,1.3982985963365697
11,2,-0.13634829252590108,-1.242593575259629
11,3,-0.046910215247751186,0.16694532576992424
11,4,0.4022800969478655,0.4219189505480353
12,1,-3.3640529859197836,-1.6993624938948542
12,2,0.8856197192214432,-0.325086221566376
12,3,-3.4958683744954007,-2.94708544622835
12,4,-1.274999337212463,-0.23683390917583724
13,1,-0.12272994989700409,-1.2053759195217657
13,2,5.227046409131638,0.5215016235410711
13,3,2.9903144937063364,0.15070314223873216
13,4,-1.4793877377399194,-1.5542871994183127
14,1,0.10609911790689602,-0.001087804397303937
14,2,1.372032075884453,-0.6253014230553781
14,3,1.7945178122077516,0.026747885166013737
14,4,-1.0156258042839914,-1.3959328992429796
15,1,-2.5315898339716836,-1.6430710980998329
15,2,-0.1830839546189732,-1.244191883519174
15,3,0.7080694798609758,-0.5512554671524756
15,4,2.558075989891001,1.2482282991444333
16,1,-2.899076785765031,-1.665705021219865
16,2,1.5856401347213795,-0.5586422816356656
16,3,1.6263758747763775,1.0599009365300471
16,4,1.8294025842530506,0.8187572844404072
17,1,-0.5826743225573501,-0.8150788206306424
17,2,4.2159907557550005,1.0576792867726057
17,3,2.863948375221682,0.6879500972649538
17,4,-0.4528631957507926,-0.9765837659030902
18,1,-0.22991024190173603,-0.6779892134872735
18,2,4.818169766697745,0.6574891982112364
18,3,2.6831211954379244,0.5153448238249303
18,4,3.5793837391259227,0.9302288221342846
19,1,0.5359391505606149,-0.10807086033740125
19,2,2.530909562628928,-0.2821322379287067
19,3,1.191092491290867,0.1263135103372483
19,4,0.621838291508024,0.2104061940798386
20,1,1.5402210997023182,0.2619941863469973
