y,x,z,__one
0.3155147736561594,-0.5646366374581645,-0.14076830855752237,1
-4.085860109053637,-2.9586429221529267,-2.658545286013452,1
-0.07653077590297042,-0.3352404713212954,1.8354150877312014,1
1.1132425886081403,0.2521816865535019,-0.6957068468700947,1
0.9514281999156354,-0.926036594795367,-0.7045567122404877,1
-1.6940803440104795,-1.3439381134576656,0.07944710948794746,1
0.09345116523350616,-0.5497733917665018,0.16081855623129426,1
-1.250675325461311,-0.5895891133756669,0.009241103485592332,1
0.5173796633507702,-0.42541486343669643,-1.120132721711989,1
-2.433448840456004,-1.9317182554424441,0.635894865122136,1
0.6234108004038406,-0.5820656339216778,-0.07870211294866533,1
1.8796139244310988,0.6002993327836008,-0.6660593025500889,1
3.867197042787372,2.1242685632364022,1.7242556026596376,1
5.537669174389072,2.224284955244097,0.36228174602814706,1
1.1411293654073011,0.5681958936940614,0.47594138763642657,1
-0.21764530402781224,-0.7318346488605991,-0.04506753722428896,1
0.6024496359420313,-0.12146514373099115,0.8775435802544513,1
0.805181472769827,0.35962051234773434,1.501785118204218,1
4.5924289406606,1.8093742789535685,0.5143305993804944,1
5.56663372117564,2.4057127342908915,1.8945876787414218,1
1.318643844601316,-0.27312999230430673,-2.360327439161951,1
2.5257867342444897,1.4673606851828573,1.499848632632658,1
-0.9991636042046179,-1.3664664927221246,-0.25079445430420716,1
1.145617755026018,-0.7732319718643481,-1.5618633320656683,1
0.517996745542288,0.32730735226838625,-0.161098406280604,1
5.673040004407257,3.1719830466771954,1.1622268680255767,1
0.421694507683825,-0.8244560537043977,-1.4996674714806497,1
1.0838727570943292,0.2598753318410584,0.9004998245173164,1
2.908582536299473,0.7474522191592471,0.06499408709190672,1
-1.3734332158012819,-1.205999227240578,1.036836556226927,1
3.2976519964187183,1.3500934172548924,0.6995363842613571,1
4.971572639463372,2.1929139889324625,1.2933701626865175,1
-2.448398756895303,-1.2198602710576825,-0.34492466996697,1
3.470478240266668,1.1559670579110304,-0.8747961464906095,1
3.782315942426097,2.09002500083932,1.5550118785550566,1
3.0191363950624774,2.069102608137511,1.1363136691753661,1
3.39309856906859,1.2947023996470164,1.1562115097849743,1
4.289973754052323,2.068236308312875,0.14841774215227976,1
