y,x1,x2,g
0.0,-1.5367798105794896,-0.5185024461245807,1
0.0,1.243984999834507,-0.5329268937326568,1
0.0,-2.0163496114922936,-0.521670216431503,1
0.0,0.3204615551102207,0.23890725481831385,1
0.0,0.3268105551630717,0.08643092903034479,1
0.0,1.2866415456892704,0.6407851198834781,2
0.0,0.7624795810805813,0.3603193789730303,2
0.0,0.7008603457054436,0.39850684527540714,2
0.0,0.9907738957794981,0.2850189786143592,2
1.0,-0.16754864541212788,-0.18159260010466238,2
0.0,0.28064810297340803,1.4218867171000287,3
0.0,-0.05038749414622525,0.9682798572158449,3
1.0,0.42486057001022504,0.6420793466495902,3
0.0,0.7419524115234735,-0.9302665078571237,3
0.0,-1.6043455266381506,-1.7283283036154267,3
1.0,0.6319947301488543,-1.4088986111439412,4
0.0,0.8562658614564499,0.5177845440404575,4
0.0,-0.11672351275778681,0.4117526600409562,4
1.0,0.31362606858111575,-1.1813682520745534,4
0.0,-0.029098869744452836,1.7512057255266225,4
0.0,-1.1600372377718844,-0.0813741730659129,5
1.0,1.086810653020752,-1.3770714046367816,5
0.0,-1.4947688257603489,-0.17808989551277077,5
0.0,1.474033655617321,0.06905367048400188,5
1.0,0.33817067007650736,0.6833485425795447,5
1.0,1.0282064203187513,-1.0085916961447554,6
0.0,-0.4911583724007621,-1.32092543119584,6
1.0,0.0027607428899905097,-1.984876674321485,6
1.0,0.8654522510238427,0.27130267846030603,6
0.0,-1.1916722053884792,1.5570030223832227,6
1.0,-0.982934806262184,1.0736996256722955,7
0.0,-1.1910423541980124,1.2550422824342358,7
1.0,1.1744368849012572,-1.1597115003550855,7
1.0,0.5075519266877958,-0.04120414256124885,7
1.0,1.8602848541746995,-0.1977437381899392,7
0.0,-0.03127790235146879,-0.4999319807436857,8
1.0,0.5163571318960708,-1.216973110974547,8
1.0,0.7548416450893973,-0.06766678380457142,8
0.0,-0.47685575544244124,1.8463465859993229,8
1.0,0.34918752153683164,-0.9501816519260784,8
0.0,0.773048855484981,0.8544347733704926,9
1.0,0.00277265743147963,0.22723773051783847,9
0.0,-1.7399623898493701,-0.6418714711667634,9
0.0,0.9411988979706642,-0.0016689714447325518,9
1.0,-0.23447070506984874,-2.0346185273402733,9
1.0,1.959923880332377,-1.3438458814516923,10
1.0,0.654568347157915,0.7646031433330945,10
0.0,-0.05119818241862975,0.14442418893743564,10
1.0,0.6480921807354126,0.33329560845279355,10
1.0,1.004536549132814,1.0974863485659914,10
0.0,0.03923414070088575,1.851482805395559,11
0.0,-0.5969396898219951,-0.3681000533565376,11
0.0,-0.24669167203639822,0.14344367659544888,11
1.0,-0.7930290999739882,-1.0067711694285533,11
1.0,0.275270221376643,-0.6667102283117855,11
1.0,0.20909825510792218,0.026174286925739806,12
0.0,0.1509598691745502,0.2527998936047925,12
0.0,-1.47929665737989,-0.22714671962073613,12
0.0,0.31416516955621304,-0.001164580609526919,12
1.0,-0.5912697666649706,0.6680753610714996,12
0.0,-0.36583344261791095,0.4803724282624439,13
0.0,-0.02925958801399668,0.9794483381703317,13
1.0,1.7148647658708982,-0.35528825942151165,13
0.0,1.7315908251647034,0.2415105173333889,13
1.0,0.9519248467713709,1.5898658221490873,13
0.0,-0.026476118714153604,0.9090298688779154,14
0.0,-0.9280922805257402,0.692061413115694,14
0.0,0.08567899130459197,1.0553540081933561,14
0.0,0.12449545668141229,-0.24934893132988376,14
0.0,-0.7209405515437532,-1.462321596931553,14
1.0,0.9757708431265074,1.5622477211056607,15
0.0,-1.5199137745833864,-0.7256682386126859,15
1.0,0.12015185139452637,-1.0793471862263084,15
0.0,-2.4720851377061974,-0.9487080937435766,15
0.0,-1.4310965187717948,-0.6694309137441102,15
0.0,-1.69540954284857,0.6710997924837024,16
0.0,1.9859220728557188,0.914055791095429,16
0.0,1.324118514100896,0.2501519312012328,16
0.0,1.628498123940633,0.18057617157494676,16
1.0,0.3250446175134823,0.6638942427822937,16
0.0,-1.5062098498758585,0.47975108944355155,17
0.0,0.025816521828425948,-0.39562096072019326,17
0.0,0.41521458055498295,-1.8370310858605723,17
0.0,1.3264682497525078,0.3063002700174255,17
1.0,-0.10686202115412871,-0.9826451028461448,17
0.0,-0.3543858855680888,-0.5354713910634497,18
0.0,0.9576639220626205,-0.06247886356272973,18
1.0,0.651091137336998,0.1866490344114977,18
1.0,0.18206594428616277,-0.16916503271541375,18
0.0,-1.1802435841284091,-0.7297651410560666,18
1.0,-0.029281730053114068,-0.6393303564578767,19
1.0,0.8749451835996132,-0.17018914150901404,19
0.0,0.02827037940269073,1.67906700228243,19
0.0,-1.4866945847615611,-0.12905394353089344,19
0.0,0.9442647959460152,0.9506492018718575,19
0.0,-0.20700581227333842,0.4581851145045414,20
0.0,0.48759669561678115,-0.7721451457118802,20
0.0,-1.9763441997361022,-0.5477676687806029,20
1.0,0.9908562903495793,-0.8776953555369119,20
0.0,1.429905698866673,-0.19946857135489598,20
1.0,1.5833040067100017,-0.4302133663510374,21
0.0,-0.6806301230366639,1.568012377098794,21
0.0,-0.5660808169733484,-0.48772105264949295,21
0.0,-1.0480542205303438,1.8015791032738768,21
1.0,1.7309403156252583,-0.5910096136791766,21
0.0,-0.5318998092524321,0.7351936600558123,22
0.0,-1.073041719387992,-0.8676689464705005,22
1.0,-0.7406613438334029,1.0392010034306431,22
1.0,1.3177302484112359,0.1315868592109558,22
1.0,1.3558100612892163,-1.3459099699557941,22
1.0,-0.452677720210915,0.000467793475726267,23
1.0,-0.23728999224979375,-1.1088540616885774,23
0.0,1.2376769739999478,0.0007969381763513805,23
1.0,-0.31573918637939236,-1.5660255424729943,23
1.0,1.260837801855943,1.0688356464192639,23
1.0,3.2539843851436507,0.8030573293896971,24
1.0,0.11550567555809511,-0.6675431914162572,24
1.0,0.09536058507412822,-0.8879706695355333,24
0.0,-0.7421298261620661,0.5255071448059331,24
0.0,-0.2780375727503096,-0.5929751186845913,24
1.0,-0.08705472513844487,0.5224273110213224,25
1.0,2.5716550303684613,-0.07091953846977288,25
0.0,0.4538379922923975,-1.1551952578725002,25
0.0,1.4758484334073194,-0.6924348598779592,25
1.0,-0.5429014490310443,0.3694424149065494,25
1.0,-0.11208502959970189,-0.31923189582522027,26
0.0,-1.2930331294179183,-0.2948770503958064,26
1.0,-1.4349914700872088,-0.19252127304563907,26
0.0,-1.1003485425821737,-0.43975808203233335,26
0.0,0.07354281000358295,0.6077015091193103,26
0.0,0.49897814615723635,0.41784179396932347,27
0.0,0.921386584544705,0.10307435530951638,27
0.0,-0.5021026905875259,0.29515049383869923,27
1.0,-0.6132376203763824,-2.041129915044277,27
1.0,1.1966235262399427,-0.004229871549226595,27
1.0,-0.09389392127640923,0.7771703180942042,28
0.0,0.5684204389691102,-0.8927497594969077,28
0.0,1.2320951089674046,-0.6112619764782368,28
1.0,0.3758959771859424,-0.039581638329314314,28
0.0,-1.0083393044614193,0.846648407821836,28
0.0,0.22415187788386923,-1.3270966385023641,29
0.0,0.48142886188093115,0.7471566175117179,29
0.0,-1.4137173255903532,0.11103271192698598,29
1.0,0.7166567478186914,0.8014213364641579,29
0.0,-0.3582168304569365,-0.07240776057654208,29
0.0,-0.8618961072292255,0.7376948007975515,30
1.0,0.5624339223913529,-0.12949065747019556,30
0.0,-0.9538852480325611,-0.08453474883238994,30
0.0,0.5441431796915547,-0.22033615527526643,30
0.0,-0.6352327967347097,1.1200794124451339,30
1.0,0.9263913080003928,-0.17640884174134341,31
0.0,-0.6300105158846453,-0.3006123009981356,31
0.0,-0.31784544158670713,0.10517304895913251,31
0.0,-0.7131642680609589,-0.7490885363013979,31
1.0,-1.0506417337075418,0.09804998408506332,31
0.0,-0.406905123560589,0.9084614278159101,32
0.0,-1.462234578318949,1.114347307588425,32
0.0,-2.30049544908047,0.8815915041942789,32
1.0,1.608519891232561,0.06709293601579283,32
1.0,1.3954380215137936,-2.3234692733652893,32
0.0,1.529924611715108,-1.4963273684759688,33
0.0,-0.6075443279018704,0.7309659220705671,33
1.0,-0.25244500382719237,-0.025404519847892052,33
0.0,0.8955581077671526,1.3182431728343307,33
1.0,0.9848497190653493,0.08045536737154806,33
0.0,0.9325610172495613,0.9482830452698142,34
0.0,-1.2112523087039297,-0.7923338527023934,34
0.0,-0.21815190072614835,0.5182999453762709,34
0.0,1.2616615744477413,-0.48082827137527107,34
1.0,-1.3037767660390234,0.5508738907211148,34
0.0,-0.08163692452163124,-0.589775395926758,35
0.0,1.313934779412848,-0.4057229978197041,35
0.0,0.29677195746893903,1.5286353402067003,35
0.0,-1.66442960249332,0.5612240305658066,35
0.0,0.7935247348443359,-0.0016463926790945148,35
0.0,-1.3042108232045846,-0.7034380440720801,36
0.0,-0.43992200488901834,1.216019434794575,36
0.0,1.51904886207026,0.04393174617838851,36
1.0,1.4929656246528191,-0.48498308526087985,36
0.0,0.6649700661447273,-0.6791429471065655,36
0.0,-0.9282321479305976,0.027502199794359694,37
0.0,-0.548855278034184,-0.641149486675779,37
1.0,-0.515655618863706,0.10034421015793794,37
1.0,-0.5394003322151801,-1.2511709359597585,37
0.0,-0.43042821359653205,0.9376524045741287,37
0.0,-1.0173705324141786,-0.7821626532021844,38
0.0,-1.0597140201161792,-0.7769890342309842,38
1.0,0.0928664094628077,0.022976446021342162,38
0.0,0.338856049531497,0.79413981694198,38
0.0,0.6026059466219934,-0.5934503297544871,38
0.0,1.3633496878384597,-0.5787709779234759,39
1.0,2.511235954397506,-0.13361135725986337,39
0.0,0.20930473205921876,0.6645581661934692,39
1.0,-0.23253826020486248,-0.21027285949133767,39
0.0,-0.3664342192258499,-0.022105602512560718,39
