y,x,z
0.9337091042587955,0.32700421503082794,
1.5021000153467083,0.22252160650938863,
3.28212229512339,1.0938960775625413,
-1.1274171894847347,-0.8915048685634334,
-2.124442628600972,-1.6634398975548481,
1.4053185281229887,0.45510591734264844,
0.15027970442115543,-0.4235858137454804,
2.7859651842236883,0.8670876664773234,
1.4228054275633557,0.09780881234247017,
1.055478436308591,-0.06115626926597423,
0.5716391880756411,0.08638299214556885,
1.2850871968288609,-0.044433873715300186,
4.332895943149687,1.865254521258059,
-0.028625233205938683,-0.5838024458232438,
0.5460926400137989,0.16983056049532044,
-0.1261181132405449,-0.9087967914743383,
1.6173310494767046,0.2689647098836733,
3.7137987844592133,1.302008452289052,
3.878211485589067,1.7374809200855015,
0.10116774337042289,-0.2469602320031112,
-0.6856291390819409,-1.0280602117469357,
-0.9097006952191622,-0.72023439171746,
4.781936193278073,1.6828428458247897,
2.5595026074317606,0.6964312138756953,
2.0083447536802685,0.45538294718118405,
1.8395736535459284,1.0058843716700854,
-1.0511296749572439,-1.2940839926493513,
0.4092080824961999,-0.26712857301315474,
-0.4875270037040316,-0.6026920660665864,
2.403851504664595,0.05339536841678224,
-1.2320075582842236,-0.8597763439084067,
5.937819938461254,2.0748814132851936,
-0.16566901775785764,-0.7520269630425586,
-0.010551174337746577,-0.589670840572469,
1.5664336267733452,0.4393681651391901,
0.2286786759933368,-0.7796829672046064,
0.6730505798906185,-0.43547250345088095,
0.9231542824880353,-0.23630861633461545,
-2.492629614242931,-1.4910765341666938,
0.5302466175960336,-0.30056920896413325,
-0.44119873444287716,-0.6929483325202498,
2.376141626856296,0.6460168015740038,
-0.34402892666943374,-0.6686484136798355,
1.5654549332916678,0.24642701592513475,
1.1527702823663066,0.24629969210491495,
7.3256177400118165,3.083561141389759,
-3.9224672100321794,-1.979707531575813,
1.490165326772403,0.13769142913516283,
4.426965108588321,1.7612182225800161,
-0.06274322682456007,-0.34484386930906763,
1.5829273416608334,0.2897083371973423,
2.6644529408046025,0.6399579025357913,
0.8370943142970626,-0.24413718911377186,
0.7320611745312894,-0.3937196504193212,
2.7791195701478357,0.7050663405916683,
2.1506388221648685,0.6460109776504617,
3.5747683868719236,1.230964077617746,
0.26120525428892694,-0.4596145233540281,
4.607769421611909,2.2794080698186825,
1.215944141646848,0.2432300304755804,
-0.4329876083107098,-0.6517528215164358,
-1.5185969825390262,-0.9869002879078577,
-0.6800655323494192,-0.35561146817513056,
2.2221186862751674,0.2607171282414606,
0.6675507367916151,-0.2487145638670164,
0.4183845187267792,-0.44437538953780753,
2.5772721021687652,1.0259898541678618,
3.8595597027672834,1.445879811359407,
-0.7402198363800433,-0.9609631096177903,
2.31104138818125,0.9032744556495398,
1.339313040878689,0.5353465424365885,
2.7844546220200934,0.7511288646658967,
0.5993465610996095,-0.3793474830046081,
-0.24257626933477638,-0.8528188282744953,
0.8431106975534238,0.17831362317045776,
7.475367450839042,3.20515439961513,
2.1277426497188237,0.5466593550598673,
2.213710751771266,0.42651000132133066,
4.139755244799127,0.991793386873061,
0.24649880415719083,-0.36258852396763175,
-1.9691475685143458,-1.6266432046384003,
0.3246499386667511,-0.25358367823684574,
0.9047173807857742,0.13730940381899442,
-0.6014056814948877,-0.5390165924071945,
-0.03499917356357732,-0.39684129192951423,
3.077789591520814,0.582045769355095,
2.982674791630287,1.0121221757530203,
4.455721965550354,2.3078810728549874,
2.548504124006564,0.8926706851145545,
3.9315425672979445,1.7739303563536923,
0.34004946908954226,-0.11741137611457214,
-0.058098528955458195,-0.11717380355916868,
-0.26166563420686045,-0.49028295021883894,
2.9808311457105803,1.1307373548734756,
1.0864597758903602,-0.0249059010835402,
2.8186157148271445,0.7540045803829112,
2.64044408802399,1.5321378068059124,
2.3590108972191213,0.4779518572496512,
-2.399867357799178,-2.032277832788253,
1.5032751934260933,0.3179698778596175,
-1.6521299036453623,-1.102747749951604,
4.20201583114028,1.6965365783640463,
-1.5463376258721406,-1.4566420477037862,
2.128604702709926,0.42288370208660236,
2.3346544201135346,1.0674575699148188,
-2.452298467754221,-1.442185432765926,
1.5500297259115328,0.22243909433113293,
0.7462790114012386,0.029046573995246565,
4.4363961635690785,1.8901342276089963,
-0.33547850430267145,-0.6365215752362432,
-1.4546710815062565,-1.3637116970324854,
-0.0755583063146933,-0.5807796989017711,
0.7968996751134577,0.051860512671062335,
-0.3682759345346437,-0.5627750391260617,
0.35205611683174687,-0.5455989421086667,
-0.5766993018467126,-0.5941075219465565,
1.9710584206988084,0.147866646747445,
2.657613139155121,1.063543418013615,
0.00849131539048531,-0.26318833944765446,
1.4636009966029087,0.06580210971040708,
1.0261331582641449,-0.013979871571671671,
-0.8476423412434909,-1.1308693043581415,
0.8842660238689369,-0.08016074937367687,
-0.9884021343250364,-1.1160447479914182,
-0.4690798590347883,-0.5111345398638173,
-0.08090323540570532,-0.40181436859141517,
0.9921206026691047,-0.535013453557314,
2.7978355395543675,1.001399125744012,
-2.2434876196645686,-1.790650510744536,
-2.9851274291483736,-1.5364689229823474,
2.268125340385027,0.7503303479122523,
1.3514633206614697,0.020474578355102645,
-2.2370895209688566,-1.3524962355779238,
0.01804487578885118,-0.4575966353020631,
5.601012898176966,2.2004548476071553,
3.727539902185186,1.3285421646283004,
-2.382404691434488,-1.587684551918086,
-2.730955507831718,-2.039436956717859,
-0.8684926789489276,-0.6412117161348438,
4.613019730050273,1.5866157977976008,
0.49088720035205974,-0.02434225196993297,
-0.5538736092938725,-0.9290288240234023,
0.8693850490370596,0.2673234571539395,
2.9454730766462895,0.8216665516091913,
-0.741033486369888,-0.7379505406070327,
-0.056859673080542905,-0.7324811934016292,
2.5961225073545373,0.18886752345241375,
-0.304928095782417,-0.7182335982880971,
-0.3646255448666528,-0.5124275417916241,
1.2971473693469746,0.33311709787903004,
1.3122696322536105,0.732534184688936,
-0.28829610138609824,-0.5023731028865248,
-0.2379627028641589,-0.6603892979384012,
3.3060254512687175,0.956771723673463,
3.3027649981164338,0.8390582452620313,
0.22927532856831095,-0.1488196068631336,
2.199077074782638,0.4671095680134488,
-1.0805764072659785,-0.5573726284819521,
0.6304276070436282,0.19824224742866717,
1.5940106408424208,0.1888364460001216,
4.165376983706622,1.5552940000392286,
0.7380138347619627,0.10412774075645409,
-1.5198407970423025,-1.110368215254856,
5.986293442863355,2.3903559754399963,
2.2172508707628307,0.3269215065956168,
1.1324561666621449,0.061417302243190974,
6.235163212799378,2.4217640047898366,
-4.802914400998949,-3.0751409389204474,
3.4580589748052133,1.140167775657671,
-2.135454672100864,-1.4461308744585948,
2.4012434517481216,0.6388593821814001,
1.7835173199581171,0.4356235254122408,
1.1522479011097202,0.3433391872995958,
3.421683320569466,1.0642150884409505,
0.9224164227893699,-0.04822831112822493,
2.1883583439285093,0.5487062257848329,
-2.004375949931604,-0.9899808035680061,
0.25261056243934377,-0.7975192987541921,
2.6620498259490524,0.6393607350600802,
