y,x1,x2
1.9818768623007252,-0.6012755863933688,-1.9429998067265717
0.3778734184305421,-0.8773736006341228,-0.9148623528486133
-4.814374642943969,-2.849746282987926,0.05806050260627339
-2.7983235294287687,-0.86807501958486,1.4124690994032276
1.2061506776064637,-0.023833268825709363,-0.12447439461044121
1.0881244527838678,-1.0196615319581521,-1.6971786034667087
-0.14299424856682652,0.6485103562069314,1.191609246181763
2.544327453677024,0.8959648470030273,0.13686421751259506
-0.6855334560166189,0.26661021861676343,1.640314183517095
-2.3636699457789665,-1.9410211835555509,-0.2568508859301131
3.1214068055163016,2.109926775186678,0.4216557205010963
3.152279504609311,0.13917110446118974,-1.1503794077348328
-1.0071843734264672,-0.891366434797676,0.14809890713081678
-0.4102408127707819,-0.6212527181783366,0.35130559774496556
6.098165848928686,0.06398723197807608,-3.3916865003032357
-1.38861076418474,-0.5851790930400604,1.2385697159127893
-1.4477823895495443,-0.2511416411874108,0.9510645781046939
4.106620316042426,0.06692021402154846,-1.5173002611929278
-0.7867481444455573,-0.5988755035826607,0.24171854494033024
1.2611556026380975,-0.6563253321511026,-0.8614972244680588
5.092328905570944,1.3099595865059426,-0.5518081790282136
-3.420634449575827,-2.408949466739849,-0.21891475557690476
3.2935831880615494,0.6429610471521265,-0.33517990087467536
1.0575839779589353,-1.132883725497029,-1.3014887063206313
2.2663220216845117,0.5232273169182459,-0.14045037949487654
-0.7842583122049999,0.7112455766814731,1.5947007683022838
7.046519378379523,1.7674257541020653,-1.1487198252713073
-0.7722658515618116,0.09553828665059538,0.9636878695460004
1.1111447919156183,-0.03633907376479712,0.0357482195867886
-2.9148603295329556,-1.4325545324609865,0.5412347093895618
4.103023304257007,0.5108428336812703,-1.6900615001650907
6.946352868606535,2.704777677228974,0.26744532968617507
2.1379309830805595,0.38905528716012694,-0.04313116165141092
-6.46924809592725,-3.424035264543804,1.1223797720844417
1.1050529054596687,0.012232662441637902,0.1788551178297606
-2.3386637886724397,0.2445120550154388,2.5218512683031284
-0.8132747622554253,-0.6602534914209925,0.4442382123131022
3.717471828266235,1.1984836648826402,-0.269579165501717
3.842923713532893,0.07322726113455164,-1.1830142453327732
1.7207294816118814,-0.37473305312648925,-1.3656457856006914
2.741286024170571,0.14834017318330128,-0.7238192494495006
2.304682075398037,0.33653500703509975,-0.47470203903225455
0.21703635299660776,0.059853005370473146,0.6301260757185548
0.6871810677831368,0.6299199811964482,1.2402067268419963
-2.7015441824340463,-0.9580643516310534,0.5598888479151758
0.19166704439116697,0.27836178983765947,0.9955414092014384
0.7907437760462938,0.43378058929529617,0.7368076565386583
0.032356908277642815,-1.556128151351917,-1.2769438025467232
4.576522331260791,1.058863319619923,-0.45756665302801597
2.1750755897862866,0.5310346069660723,-0.021584607251793633
