y,x,w
-1.1579414274570967,-1.6565163232495084,2.9577592546957754
0.0445477742623292,-0.7086499362151438,1.852392550782708
0.8593700361011049,-0.3467063579472133,2.98030327061973
3.892437757087956,1.7159027836845626,1.7571798579965656
4.558596222531325,1.4736482241546183,2.1456268872165922
-1.5192645463416594,-1.0509861934630487,1.245100670911472
3.64238422095094,1.549084943088627,2.41941180426789
-0.8283924552360536,-0.661154612408636,2.0590664255068085
0.8106448341093366,0.6590980756904756,0.0
-0.9798744562680717,-0.46007236007014396,1.4551654379489127
2.385718722857965,0.7367864521497978,0.0
1.1597633770173497,0.9907930290774309,0.633519328555278
2.250952170927628,0.837839943618721,2.0714241284360133
2.747551720036091,0.35361589801124105,2.3929180925063207
2.3896775751157024,0.5830216169554833,0.0
0.4333403170684026,-0.43040013683545564,1.7868486886824884
2.947989486057466,0.795375824238875,1.6206000681872212
1.998837201074112,0.891345180091258,1.1963511327038496
-0.1848538247463854,-0.6526626162258008,2.2093103832410277
3.1599135563655896,0.3945027153712819,0.770203296426156
1.482750686253287,0.3679073806086769,2.718899962563779
0.24561507404117902,-0.3087508601886799,0.7300145520694358
-0.6985181241822249,-1.7164287812590795,2.618055738622591
3.122617257084545,0.6928813266150704,0.6610283031707818
6.759124188271773,2.827122245381108,1.2268243549546267
1.7835400268619002,-0.10322244409852213,0.0
-3.2489234594142546,-1.6015029903361626,0.7771507495522979
0.28641081215777653,-0.07647218420339054,1.8687841597028372
1.5417228072410891,0.4698515245537717,1.5683920054917984
1.1184580820657797,0.26825760025347556,1.2709095988380898
2.61653862695463,0.3601587869302178,2.572712506764001
-1.4609773366855683,-1.4418781139164092,1.236977127413322
0.7943969963689883,-0.12836213796091478,2.247478752344827
2.058614353792481,0.7421259769312921,1.0323958100993187
5.95637312082194,2.0544035455600724,1.193386293284953
0.6466778035275484,-0.3255830213325131,2.1258135506316767
0.5408493733647219,-0.15805164354803208,1.6053589558014245
1.5518891005919397,0.0560035296282439,2.6082363077718056
1.1777043095127504,-0.05645504531378174,2.112444977477257
-1.4978100005234738,-1.6138817292132213,0.7601696612015864
-0.4651730062040422,-0.5160859792916382,1.1886032646988127
1.7690406470124227,0.41874968326736617,1.2138430468679304
0.4017931354871939,-0.2031334089382025,2.2004758316644195
1.9493390917563371,0.5921732543767306,0.7062592361172472
3.1103075175862265,0.7014796630137691,1.4140464630146106
0.6456872467828466,-0.3662905161258598,1.274579159070102
0.9666192070805456,0.22670838498727192,1.5950953196901758
2.814321249294039,0.9836066384760215,1.2332312382794588
1.1350612962473625,0.14608023175233298,2.808296644303974
0.83777610949759,0.5968193493070156,0.0
-0.5859800356143081,-0.6166074748178445,2.3390328253927937
0.778307876241413,-0.08816138257590402,2.8265506364555404
0.9718398153751386,-0.20873199210942353,2.6867241802584108
-1.7242270788394012,-1.2723026122284684,1.8946237094337266
-3.9449421411102383,-2.1163965722447373,1.0870728919192767
-4.699663219209435,-2.260811677409377,1.3068922783910615
-1.4162426633407499,-0.7257518909062297,0.0
3.192417064042567,1.4670547992260055,2.37712797106891
-1.0549196595188806,-1.0443978914097605,0.7380490826382037
0.006196786201433491,-0.9505605860022414,2.3102653629227548
-0.3642876289697389,-0.05090862813010795,1.009237880165097
-0.7193362331682891,-0.528775554442983,1.6306119422325969
3.586626118624471,1.3020491842384638,2.657333009015361
2.9197010422175156,1.1508504765944099,1.7002922114698713
3.7947511048494933,1.934374357643418,0.0
4.489924428805828,1.0205527718003229,1.5319818234378333
2.247234250298911,0.6398984510819181,0.0
0.16930802794583466,-0.07971034267654463,2.348481433815168
0.4944169347520738,0.19492965642735272,1.4221998576863644
1.2947095916939357,0.15607224413810938,2.183421758267637
-1.5669900340001277,-1.0259697587949308,1.1978103314673176
5.802850748974821,1.8611625451330822,2.811093453428535
4.252396684103369,1.8382129613346803,0.0
1.3137392265308399,0.10390119020711593,1.279762589788917
2.534133516586359,0.8875051156550333,1.9470057311310645
2.1576305806359186,-0.3303295729595521,2.112863229508341
-0.644391662306056,-0.9317569060834512,2.972667493535009
0.3725289394620003,-0.20220729333846416,2.0226636723982927
-0.9742737078941403,-0.7924445578266054,0.9675930660055505
2.2505037031791257,1.0627373121076944,2.709115720658735
2.328306956188287,0.9503222836117664,2.255834991825173
0.5139386836431021,0.1298558825609088,1.587290313755581
1.6807647548059272,0.01932671900796437,0.5084876341703886
-1.2418539682061707,-1.2777431496120308,1.5116799060591866
0.804531658829662,-0.4712686783947713,1.1464555210852692
-0.5329031970834407,-0.7905985399922123,0.615675778685026
3.23023300699208,1.1080989551972371,2.5853071311922404
-0.9267236130719134,-1.0164516444572596,0.7283537008508953
1.9278497727464532,0.36726027529382455,0.7695800972120412
-0.7823240499479676,-1.355691815627829,0.9465027034877689
-1.0818088434023905,-1.2404609561348294,0.0
1.371716885989302,-0.09387479581720447,2.6432369682379027
4.91746794783567,1.4065819298163176,2.2102035016343375
2.577084449997096,0.9369295309603322,2.6388555069822233
0.8846352238312127,-0.2664162367577108,2.2218311086329283
0.5758134836876955,-0.14344881081309266,1.1371134120842237
1.2929761549485268,-0.39449173090142536,2.5231847752030268
2.2317844350327496,0.1546985249782625,1.4755066088989806
1.8577528635767202,0.1005238646167566,1.1122577401182085
2.854617516233088,0.9490559373559231,2.7063440017421714
