y,x,g
1.7166033342207303,-0.3006610768738123,0
1.0059651569810495,0.09050200610901442,1
0.9740569895718155,-0.41649155031603574,2
4.520874290393807,0.6391321726157805,3
-1.7413642312212787,-1.3909495095646045,4
2.3366448562357194,0.41429192190366787,5
2.2289110808791106,0.848088930087155,6
-0.2955040257483781,-0.5629698879967955,7
0.9163015471772329,0.5539493216836222,8
2.0483074387492928,0.6666969214559767,9
1.4412876606450473,0.15663342751491635,10
0.619608256176734,-0.527733558411241,11
2.4984525365847623,1.3516315141395194,12
-1.3389039295582164,-1.3688002822153134,13
-0.888827588761072,-0.14510979403487506,14
-2.2612190209844822,-1.5947725543647346,15
3.0248924029979936,0.3425127118640766,16
1.1106047101839882,0.23719816100805485,17
2.263505532540365,0.0978573065028736,18
-1.453420110093624,-0.21863962626283787,19
-0.4725733047209345,-0.9125303582947731,19
-2.043331270372863,-1.153847493362448,19
-2.0950772055816467,-1.1483905056387067,19
2.4680919291134424,0.9606220589017807,19
-0.8185293494264723,-0.8054337995653581,19
0.398000873385462,-0.4867993884051074,19
0.05038743703096599,-0.6749913241795125,19
0.20616426132282167,-0.18216815422951574,19
-3.6359143615080276,-0.9438456920041474,19
-0.12153067862827793,-1.6561128973800079,19
-5.5365532876509445,-2.8891780253621415,19
-0.2519563720911703,-0.3593757696296053,19
3.4615762172386906,0.9386492572461625,19
-2.979690267030124,-1.3281073486632453,19
-2.510562960175588,-0.8365638016008506,19
1.9988947310055278,-0.1615691557143076,19
-1.7772320871826999,-0.38987739639079905,19
1.24482615078426,0.11442182345058273,19
0.08564930733018805,-0.8416866294834967,19
2.5068811314243207,0.5317518466215938,19
1.288336547783798,0.6219075235063676,19
4.619662603350283,1.7365105225129538,19
-2.487152278730904,-1.313941325486179,19
-3.1316286305519236,-1.1082225455165116,19
2.1614405526664897,0.25965580436843333,19
1.014580628971679,0.2273799332064776,19
-0.3868886585974831,-0.24498084517524465,19
0.9357592900940034,-0.194897486214298,19
2.8499259644876975,1.21861889960639,19
-0.6524300179120427,-1.2200478267768247,19
1.0856956400321998,0.27009466543301863,19
1.467518022177438,0.7429913531528886,19
2.6699440500030986,0.902813624972527,19
1.9407407111145076,0.5029626534594912,19
3.1314747878845623,0.6232195434303875,19
1.027969101559054,-0.08366888326110367,19
-3.3400711020289466,-1.759933775570226,19
0.1874513407355436,-0.06819737500571132,19
-1.2226298608217117,-0.01462539783001774,19
-2.3111014913185595,-0.33559522544106857,19
3.8831993336860173,1.2906034327172544,19
0.009206823314431789,0.2461646843636231,19
0.960380699723077,0.8763296380531644,19
-0.40161899537508866,-0.7465350970319051,19
-3.2244552989330715,-2.249684700747192,19
-0.01077793267536864,-0.6695102734454774,19
-0.639119307034963,-0.9936707897637382,19
2.5602483301887897,0.41412733601590146,19
-0.03451109558002852,0.04113249836057435,19
-2.4865798215555786,-1.5187313896620016,19
3.4689306036640355,0.7198710459692489,19
0.18159300330014594,-0.12443649381923753,19
2.929415727160775,0.6137032013878226,19
1.0822495604392266,0.7663159003757082,19
1.5648816221766693,0.0869404085289104,19
0.7831610928118735,-0.024460308272410133,19
0.20697669109504835,-0.3134611068813723,19
3.055302332635336,0.27122378429210403,19
-1.4965545099261526,-1.4467068967459686,19
0.8563011322107617,-0.21435661963141214,19
0.28200414396823287,-0.5201238007925528,19
-1.1996699337909642,-0.7848473800401634,19
0.49462039786055395,-0.4835375217094346,19
-2.3357762235359947,-1.9429517827744436,19
4.504505378894242,1.1607808552214722,19
-0.983635876675534,-1.069267044243318,19
3.5243865189840315,0.3714559071953945,19
3.807407327636737,1.5943233141864943,19
0.34458670210500075,0.14408978040933418,19
0.732224940868493,-0.15888039398302567,19
2.015805380889879,-0.09848627515590191,19
-4.409109125554498,-2.222932160144642,19
-1.506581196277565,-0.5957043001546334,19
6.795482935263461,1.7795653098165356,19
0.2364330705576121,-0.1323683746097124,19
-1.1903049784712976,-0.6990596002143923,19
1.5953522825336761,-0.06654014619758536,19
-2.8248879858201876,-1.0456420761481742,19
-4.687085746030805,-2.2038935382202753,19
-0.5593180393365571,-0.8610046152226,19
3.1361334666890643,1.6954400114167463,19
0.11706046298417161,-0.9683461618042316,19
3.7695560426232206,0.5688679150514292,19
-1.2266416122556865,-0.4713005344442226,19
-0.791615003039035,-0.37587091106119863,19
-0.8178353836484469,-0.4695223241028703,19
2.190179048523507,-0.19598297527848826,19
1.4132465967333752,0.2081981970400805,19
-2.129385817285218,-0.4687724272011394,19
-2.003843246710442,-0.9774105614652527,19
1.153503542016495,-0.17417483079985413,19
0.2595580508332406,-0.7525301055930163,19
1.5841478676649172,0.11281680731887511,19
1.6685393356108909,-0.4752732224706011,19
0.09329325193967186,-1.352720765407729,19
-0.29007103491801933,-0.601422823220455,19
3.715796250527691,1.148963222271994,19
0.584099352627844,0.3181322216905716,19
-0.8965544499056308,-1.040459205701083,19
-0.009089055511133592,-0.20154593484224853,19
1.5845138032820696,0.7478459300322514,19
-1.5877006494225407,-1.4500082539144594,19
-1.435486180111203,-0.9994651771782247,19
2.726159932445345,0.5627944262878612,19
-0.2176452012967106,-0.9189917958543662,19
0.8302511251223044,-0.7707135861015282,19
1.8290865352678078,-0.6753737341959821,19
-2.354007927588163,-0.8185449688971008,19
-1.8167708697747704,-1.1734060005438323,19
-1.3003628319180922,-1.100683658488225,19
0.6179572626061776,-0.5433196673592339,19
-0.6796043128924913,-1.1995649625804634,19
0.3622061548621369,-1.389856490991876,19
-3.660814799551051,-1.4578727482274347,19
3.4693490238042455,0.6561217758565927,19
1.9738664755646598,0.6961127943197462,19
1.0950214644975773,0.4950295673781746,19
2.6318139148046016,0.7102693481096028,19
-2.4447663881123436,-1.1500704390083591,19
2.4671771557472173,0.5226878256428734,19
3.065320626303534,0.13760679843120455,19
-1.2490038094063094,-1.0870135614895615,19
1.3831031641993206,-0.039664684089298276,19
5.538496962999864,2.0535327344029004,19
3.0292800464795384,1.1110162834478208,19
-1.5590152711757943,-0.31456925029323207,19
3.026165459740688,0.8123342364646149,19
-0.6711690457038518,-1.022983193388157,19
0.0952797786690559,-0.050970852195571355,19
-0.2672287034097969,-0.7046224956378937,19
3.2988012575062435,1.0166187492925058,19
0.2710829383780467,-0.20836908674883267,19
0.13889156718326456,-0.6599989466809765,19
-0.5508960099718692,-0.6118582364461909,19
1.7292261454990954,-0.5380790702230304,19
0.11220899602347845,-0.7038752474689588,19
3.2706440904326803,0.572260706019709,19
2.5334508827981703,0.6876603037753857,19
2.935316731816017,0.6852980892451773,19
2.944052472069759,0.6163838655010836,19
2.897824078013661,0.9311925605757508,19
-1.5596270366615188,-1.1856872012078825,19
3.0270006318663167,0.760590025505108,19
2.2103394861388472,0.5431836356022316,19
2.708993996899783,0.5193009798451445,19
0.10255427581684895,-0.2742790060666989,19
2.972940201550071,-0.2695579932467379,19
1.889203266556027,-0.31224174504890423,19
-3.2669162679834622,-2.176489008166951,19
-0.9090972728554279,-0.5533507029289036,19
0.16367870712886634,-1.286732007465507,19
0.798936505355895,0.2597768601938065,19
-3.4674019828463205,-1.700778950930503,19
3.273870391130733,1.0744354288106803,19
1.0083579534434965,-0.8448712486934354,19
0.201054281705774,-0.8322862823119572,19
0.8052560086383478,-0.759943687753583,19
-2.509816367907217,-1.5867288498628718,19
-0.37121502201933787,-0.1512056055089281,19
2.5839503743590884,0.6022123292583456,19
-0.3314238995658516,-0.015479494822780443,19
3.475461745110981,1.2537182289277284,19
1.2063325008874526,-0.337917795843636,19
3.2856641148192827,0.7015444904424235,19
2.3170818574018193,0.9031002974617374,19
-0.887332326171067,-0.10328442210587695,19
3.4947160718386625,0.6548075491318214,19
0.9146636259637266,-0.33422961301235604,19
-0.3578649923019878,-0.5404772010934124,19
0.11823678674871729,-0.1375813372435564,19
0.002024088434280258,-0.09824856101616429,19
5.0817340117319105,0.9832623794228362,19
-4.915335841261375,-2.445123471135796,19
-1.94314028927216,-0.5089730418087282,19
2.49568885657237,1.7316826790873883,19
2.995056845794242,0.6607820517645524,19
