y,x,w
3.062896056527321,0.5217188900664809,1.9565488148000618
2.8245513542078657,0.6160823069188552,2.0601413104796515
-1.5194165881718786,-1.0730618256828506,0.893213901639833
3.853421486140685,1.3223938982515957,1.8754960676614894
5.5418505376324205,1.7485624769518935,0.8107920169834824
4.4520002263707426,1.3364362468809952,1.7569971684363552
2.9205292497338062,0.5297684107577391,2.427672789569442
2.849207956871221,1.029996827794062,0.0
-1.6815726507628632,-1.1016990562051516,1.8635363715817852
-2.497274037692334,-1.758055474512023,2.467023263043398
-2.2888405566299004,-0.9186267782373571,
-0.7892032051732574,-0.8933161453713919,1.765400408014584
-0.5690971082051266,-0.5040079760220021,2.5672912086947424
-0.08201402289910087,-1.1327870687544583,2.492149824781435
-0.23855420917969591,-0.6845769040880229,2.1368249242238413
3.8392952007060424,1.4831277717503315,1.892091816789486
4.51449004035082,1.000457554066695,2.013395460592771
-2.80317739273257,-1.7948955244830551,1.2498579930016491
2.166443364497631,0.682911363826129,1.9420014792845606
-1.3965576447142443,-0.8492291835183926,2.0184409567349193
-2.7629885578177555,-1.177258566465553,0.0
-1.9492416326053634,-0.8661817388225068,2.5864774054266215
1.966723288817625,0.6071123640839433,0.9262844836727984
0.38686131729913664,-0.8207153936737729,1.1471218409368198
3.9257638192346556,1.2830545595282923,1.212280897668144
1.2430146741355168,0.904231149284079,0.7440117588953328
3.8125900592058795,1.023402456748931,1.6327925802241114
-2.956441824171564,-1.5296676658256345,2.048960647368979
1.272695902207177,0.4235775197593591,0.6913296062898431
-3.6857064610267347,-1.7433692274772963,1.4585060630388371
1.8074258930363325,0.7442285806166247,
2.479007730773864,0.6921492997381091,1.2504394383179982
-0.0190422071961025,-0.3568075163987019,2.989669411441327
-0.09622043748990627,-0.058224678379134,2.274129195708438
2.4315287127328795,1.3608338690551782,2.2567708420270964
-2.783000507946329,-1.3535677991787096,0.0
3.3266771985854495,0.91904541824039,1.9653875983903055
2.333040747992494,0.4385339809489556,1.951682383247357
-2.169216835668999,-1.9216887494941093,1.7774479445627354
7.123940539454935,2.667864535133509,1.1556086681296172
1.2920335016565914,-0.3509661736040549,0.705027094060859
