entity_id,time_id,x1,x2,eta,y
1,1,1.6933101219713134,1.3985097802313975,-2.793140734056233,0
1,2,1.2283651029343092,-0.607708077104312,-1.5543725687570982,0
1,3,0.2796669689425923,0.7125978993323691,-2.537877996170191,1
1,4,-0.28495592355037835,-0.9619103776455461,-2.4410676284321413,0
1,5,1.102010071514865,-0.754883581657133,-1.2541873720461907,0
1,6,-1.3882068838699606,0.03895954441489521,-3.5718896982100987,0
1,7,1.7103597334876226,1.0355590749661419,-2.331752011550326,1
1,8,0.28395849882717167,0.4993645051303824,-3.178718735906468,0
1,9,0.5960131619431712,-0.7695225558515213,-1.5619692251374886,0
1,10,1.1325962630089315,0.273409154236023,-2.040024860406979,0
2,1,2.7079886904253416,-0.956325990661796,1.09376822176938,4
2,2,1.8507201602401497,-2.653198951156286,1.9734043216431147,0
2,3,1.1506900448556738,-1.9315471501906822,1.3785613755827968,0
2,4,1.2494729651185301,0.13079268058451227,0.3786759878730993,5
2,5,0.026251087501180295,0.359098050533435,-0.0090679089347101,0
2,6,-0.3120604191872104,-0.3969691764994622,-0.4156628246387871,1
2,7,0.08714645647434648,-0.7482330112332282,-0.25599563688262494,2
2,8,0.3591398731826141,2.2473672941604037,-1.4966435205092927,0
2,9,0.740489855639705,-0.4756023588327369,0.7433162186688367,2
2,10,-1.200234820706197,0.6384538073562112,-1.2495738654882123,0
3,1,-1.3217790835356165,2.211859780720666,-2.543571642036607,0
3,2,1.5635696109783241,-0.9782189243658931,1.1789170904934345,5
3,3,1.5967609836108303,0.32687655458189824,0.790629566050431,2
3,4,0.24534726955639616,0.01965060371996782,-0.1315474895947909,1
3,5,1.0125170956706557,-0.314430375455391,0.899898175486078,3
3,6,0.29493806498926983,-0.4201080031856684,0.00558690566515585,2
3,7,0.4271551648419812,-0.002051551182241869,-0.30266788675886636,1
3,8,-0.6669264315020322,-0.9340898964308918,-0.79190531795999,0
3,9,0.9714965972552692,0.6297160325223353,0.4875880162197186,1
3,10,-0.006402495850598373,-0.4626482742858334,-0.04503852879446292,0
4,1,1.7749597457839301,0.037901817659168086,0.5086330443327136,2
4,2,-0.7236997323114013,0.229137150805115,-0.3518087419958104,0
4,3,0.3194603993548171,0.007590056522991856,0.4765420182733793,1
4,4,0.8266884050942255,0.8996316069221991,0.18984299400000781,0
4,5,0.037828105861057386,-0.21977486733576815,0.6018007819054634,4
4,6,1.2848722988601735,-1.793575534961462,1.473512662251009,5
4,7,-0.10691876118904714,1.6944373296977013,-0.9771295911764669,0
4,8,-0.655609211781397,-0.39174630378004816,-0.6774742196349526,0
4,9,1.3665177814772844,-1.185777546595877,1.7753763619532064,6
4,10,0.005392603116414608,-0.7042490300521407,0.38325703644526143,2
5,1,1.080664656316659,0.1495532756898149,0.0016432648721094179,3
5,2,-1.208362407956193,1.4472705783960138,-1.1756118609870279,1
5,3,0.5088572005767534,0.39988743046121566,0.3875090068632686,3
5,4,-1.6808893959474447,0.7422711139826588,-1.297511632017161,0
5,5,0.6478670301609183,1.5815577111165886,0.2015389625364543,3
5,6,0.04597632874406099,-0.6085590519636181,0.2104163444142213,1
5,7,-0.302165078793585,-0.9619227956736386,-0.07748547415863649,2
5,8,-0.39185227952666185,-0.8913170122464882,-0.3651439194635184,0
5,9,-0.5767519631143339,2.569931562113327,-0.9386212708534292,0
5,10,-1.4759316238877598,0.09204493543517098,-0.8698072285201508,1
6,1,-0.14865606940614987,-0.4497935538573311,-2.8136823819839036,0
6,2,1.047065691961249,-1.1039557745122632,-1.119336403114438,3
6,3,-0.016937179683170673,-0.8382154848150547,-1.7501983984233638,0
6,4,-1.3689579850488631,0.15661524906039875,-3.193562382750294,0
6,5,0.786345106755065,-0.6303657754858069,-1.1480767401072856,0
6,6,1.334985201483001,1.8497966653615119,-2.316992562113653,0
6,7,-1.59069437480488,-1.050992203069377,-3.132447232048304,0
6,8,-0.6972460694313461,0.40183816668754313,-3.3831142082211274,0
6,9,0.736130720738994,-0.6901152387883199,-1.1643448834219596,1
6,10,0.6839724793763724,-1.2244305813089376,-1.3647465031052142,1
7,1,-0.8709999690068844,-0.18659881220004634,-2.6761390101884714,0
7,2,0.08865506194625564,0.7848139302485082,-1.773663054808956,0
7,3,0.26346690453546556,-0.49236565457421394,-1.0440682717697318,0
