entity_id,time_id,x1,x2,eta,y,cl
1.0,1,0.4490347159131151,0.31235509560735986,-1.2708284397748963,0.0,5.0
1.0,2,-1.6286706380869385,-0.718987193426202,-1.288860644090572,0.0,16.0
1.0,3,-0.28857965596545415,0.7432053922928308,-1.5467373157381876,0.0,13.0
1.0,4,,0.18963760685689507,0.936079272687523,2.0,4.0
1.0,5,-0.6818903515687011,-2.6546386702411757,0.17509407952163458,0.0,2.0
1.0,6,-0.037988742497124764,-2.267754263289244,1.288523271915777,2.0,14.0
1.0,7,-0.6444408750651753,0.6188468981599241,-0.7193679876210516,0.0,
1.0,8,1.1039337442504336,-0.19638422406091272,0.07027062729536737,0.0,1.0
1.0,9,0.07364763837726501,0.47825810099854,-0.37567749035561904,0.0,8.0
1.0,10,1.0318653615711455,1.3188493989963217,-0.6930019917193988,1.0,2.0
2.0,1,1.081405893303349,-0.09056267508038174,-1.0269904106770158,0.0,10.0
2.0,2,1.313340401714269,-0.3534414383932288,0.03337589216560649,1.0,8.0
2.0,3,-0.09887213839026167,-1.5739888925766228,-0.8027868768566471,0.0,18.0
2.0,4,-0.8309091756573566,0.5401383547802163,-0.597321322060023,0.0,13.0
2.0,5,-0.533213795327615,0.24559946318758338,-1.1925470257165738,0.0,17.0
2.0,6,0.1323125234807195,-0.7337850190648815,0.4803645482013822,1.0,1.0
2.0,7,0.1080735474994299,-0.29257584916133045,-0.20004202076514302,1.0,6.0
2.0,8,-1.2666984641099588,1.528786688219764,-2.338928848244495,0.0,16.0
2.0,9,2.9513089310162908,0.3856734069697048,1.0912013772279738,1.0,5.0
2.0,10,-0.40322743306836045,0.3758237056963836,-1.4735991767944834,0.0,12.0
3.0,1,-0.40902716915927223,-0.340834092593815,-0.4113162144026552,1.0,6.0
3.0,2,-0.7639454213711684,0.8291195410261226,-0.2761945267068365,0.0,13.0
3.0,3,-0.27437671451088524,1.8366720778899681,-0.8625285439690976,0.0,15.0
3.0,4,-1.4078255656159102,-1.3523180562241377,1.2233368751131461,4.0,6.0
3.0,5,-0.4010607717997722,-0.005855888033328162,0.39715239563505655,,9.0
3.0,6,-1.1770015788339099,-0.6221732876328733,1.0599568609863612,1.0,13.0
3.0,7,0.316603712330157,0.9777401168206934,0.8267751584870436,2.0,16.0
3.0,8,-2.508735003521456,-0.5522567876641452,-0.8419079147912698,0.0,5.0
3.0,9,-1.2001388024746502,-0.09206392504022877,0.20125313668394298,0.0,13.0
3.0,10,-1.315482283234917,-1.36240981994081,0.08416679010702022,0.0,12.0
,1,-0.7828626181289635,-2.094883714533623,-0.08694353012553901,0.0,12.0
4.0,2,-1.4644642966295895,0.028074040416436567,-0.5290335467350071,0.0,15.0
4.0,3,0.47071551090910924,-0.7962050600824025,0.484731751354855,1.0,11.0
4.0,4,-1.2545665519423648,-1.3445372058791123,1.1592340480622711,2.0,17.0
4.0,5,-1.1476578944918316,-0.32138428115556517,-0.07754041584827676,0.0,9.0
4.0,6,-0.27022064198194096,-0.11217837429238628,1.2470815626443552,5.0,10.0
4.0,7,-0.8224319625958998,-1.0985675977584604,0.8209309442460787,4.0,14.0
4.0,8,0.8072194079545305,0.2621865153717518,0.6689415157629709,4.0,10.0
4.0,9,0.3021767883849434,-0.09020501498256868,0.9489530320596427,1.0,6.0
4.0,10,-0.9375507523522228,-0.6146911246041544,-0.14110766461501806,3.0,14.0
5.0,1,,-1.052995418839448,-0.1601237285051822,4.0,18.0
5.0,2,-0.049888800588118336,-0.6180251917247407,0.02958775410734843,,15.0
5.0,3,1.0828848743131125,-0.5565413022046605,0.20760417660716213,0.0,3.0
5.0,4,0.35194920172772026,-0.9978679492513164,1.4359121079742057,3.0,17.0
5.0,5,-0.09811184248398616,0.7545127006563362,-0.4267352670073281,0.0,5.0
5.0,6,0.33497346215889573,0.3503314729658308,0.8766303965865725,1.0,16.0
5.0,7,-0.7118183725116993,0.23464935184986516,-0.19455137118572932,1.0,20.0
5.0,8,-0.7937187243319918,0.5994674608240473,-0.9750974314288586,1.0,20.0
5.0,9,-1.8185866687303094,-0.7345635898790259,-0.6143253018899242,1.0,14.0
5.0,10,-0.08912826963114161,-0.4425851941928167,-0.24946023678590246,0.0,20.0
6.0,1,-0.4682723022923433,1.80761470509575,-2.996493129771609,0.0,20.0
6.0,2,0.3976458397285169,-0.9894804802004625,-0.5420500779696764,,18.0
6.0,3,0.22564234586803747,1.848344988694033,-2.257436588476655,0.0,5.0
6.0,4,1.5911689982925985,0.401477146638694,0.6309652158998337,3.0,19.0
6.0,5,-0.7328992426163748,0.5342364122233251,-1.7082379233708516,1.0,12.0
6.0,6,-1.2943067512026503,-0.17234105996499122,-0.8806094499153209,0.0,7.0
,7,2.0158823273526036,-1.1324274309295566,1.0001590301873264,2.0,2.0
6.0,8,-0.5749879637353841,0.751843045024807,-1.8935499404084926,0.0,18.0
6.0,9,-0.6115258720237772,0.38929089467188494,-1.328371349343664,0.0,
6.0,10,-0.16954928571551287,0.3132885327143542,-1.5888030688566883,0.0,3.0
7.0,1,0.3516551721127073,2.06070574815541,-2.0961279207170658,0.0,9.0
7.0,2,0.25448938975891017,-0.026987423142760574,-0.5032960291391444,1.0,
7.0,3,0.07761975143369787,1.0125371293259682,-1.5022818597546561,0.0,7.0
7.0,4,-0.6334176494129286,0.8854283662905369,-0.3877221189488428,1.0,14.0
,5,-0.03583224009101155,-0.6311145459092478,-0.3142121969672276,0.0,17.0
7.0,6,0.935499719669782,0.788438095785999,0.5826079119431191,1.0,18.0
7.0,7,-0.5599221120391329,-0.5453402287671001,-0.2705133726773211,1.0,13.0
7.0,8,1.636830596276921,0.7399636749941383,-0.052061914753465444,0.0,8.0
7.0,9,0.39455115178043487,-1.4144058957770258,0.5063987227538045,1.0,12.0
7.0,10,-0.07580306626571741,1.530120935528141,-1.5096431566769488,0.0,5.0
8.0,1,-0.9627407600672071,0.5830706580715194,-2.277984297409442,0.0,13.0
8.0,2,2.460382817976149,0.3039828767626798,0.7035790544110392,2.0,14.0
8.0,3,-0.42513224182015286,-1.8671821034646545,-0.636318216008701,0.0,3.0
8.0,4,-1.368183914812243,0.5134211155322076,-0.6640518313030835,0.0,3.0
8.0,5,1.756830303567279,0.8803970542337183,0.17250783575257667,0.0,9.0
8.0,6,2.2045624153350407,0.5408618887193908,1.4588031587509338,10.0,14.0
8.0,7,0.44805898451228515,-0.07439670011060176,0.16162502037294665,3.0,1.0
8.0,8,-0.5304827790928098,-1.2975391651337072,-0.5217216573421491,0.0,16.0
8.0,9,0.5646712511031874,0.40492224467764626,-0.10353332725239647,0.0,2.0
8.0,10,0.5349219271633617,1.8068769454281421,-1.2381834179974853,0.0,18.0
9.0,1,0.8090045139478048,-0.5345713228947538,0.36137438283642687,2.0,
9.0,2,-0.8286288223120029,0.1523965617269884,-0.07993868029722312,1.0,10.0
9.0,3,-0.6169309569216833,0.9428778734756382,-0.7461667123953841,1.0,18.0
9.0,4,0.15320260041340847,0.447396597614934,1.4044446084495692,,4.0
9.0,5,-0.508026959163316,-0.2499051689037819,0.3949690908195721,0.0,14.0
9.0,6,1.3458640234184156,0.9166970507662521,1.9225047822325667,0.0,5.0
9.0,7,0.0651538844558954,1.1716177790904825,0.5627308921090314,,2.0
9.0,8,0.01642226497672461,-2.1747429849508544,1.2865576204767826,7.0,5.0
9.0,9,-0.6795321887327077,-0.6307821736061423,0.6934810996099342,2.0,18.0
9.0,10,1.0887958804770548,-0.7927483064685885,1.263245778199775,1.0,12.0
10.0,1,0.9423213106114537,-0.5128245267052078,0.9642691728024348,1.0,12.0
10.0,2,0.5595545410392592,1.0614577407275647,0.9209502965569405,3.0,15.0
10.0,3,0.29910778747670785,1.7235578666955385,0.022787967399327425,0.0,15.0
10.0,4,0.1662569756462349,0.5738887119011672,1.8932838183184089,7.0,2.0
10.0,5,0.8291203601386861,-0.25309918525143715,1.7301385193834724,6.0,11.0
10.0,6,0.390879970141163,0.5770720626678576,2.01696777594921,7.0,10.0
,7,0.4160254357337451,-0.229392670483009,1.8652614331487747,3.0,11.0
10.0,8,-0.6119809754314872,1.5444927781912319,-0.04657519858134196,1.0,8.0
10.0,9,0.9782033074637863,1.3886401627663987,1.4119568932224509,6.0,18.0
10.0,10,0.12410817423555769,-0.5940197475210752,1.1365451613195083,2.0,2.0
11.0,1,-0.7220138179133543,0.19922737633926013,-3.594639966016987,0.0,14.0
11.0,2,-0.7661927092965687,0.5804276569767983,-2.9575733206309995,0.0,12.0
11.0,3,-0.426330383759752,-0.9096867911446067,-2.6346643726932406,0.0,15.0
11.0,4,,0.8917802719933653,-1.5092560934682941,0.0,10.0
11.0,5,0.4308943878610209,0.21713402932628076,-1.9723776503009638,0.0,19.0
11.0,6,0.42571409304941604,-0.5435696113573403,-0.7893623811825091,0.0,14.0
11.0,7,0.05022245144609738,-0.23264895411449707,-1.6284051444579686,,20.0
,8,0.08195042043490583,0.8548566067637038,-2.629849192977245,0.0,7.0
11.0,9,-0.8335486420845413,-0.6589741514973443,-2.131535851287798,0.0,9.0
11.0,10,1.6501788646678608,-0.30425080740150495,-1.339207300955688,,6.0
12.0,1,-1.3992988016286882,-0.36603143924806264,-2.172364459945996,0.0,1.0
12.0,2,-1.3598800692941468,-0.3820014964007344,-1.326271105213271,0.0,18.0
12.0,3,1.2669321078731546,-0.664578932789577,-0.11420705099024586,2.0,17.0
12.0,4,0.8435131182693718,0.5634954091326787,0.6308504945781988,4.0,9.0
12.0,5,-0.1399833511391547,0.691203898459583,-0.9019892712891275,,5.0
12.0,6,-1.2337599136290964,-1.0909302934546832,0.03644045771458326,1.0,11.0
12.0,7,1.305759253490074,0.9819130768974418,0.24163509442890438,1.0,13.0
12.0,8,-0.3044194104980471,-2.262080443676943,-0.012353301295495278,1.0,7.0
