entity_id,time_id,x1,x2,eta,y,cl
1,1,-0.7281283497659594,1.080029648168845,0.10399227915780007,3,100.0
1,2,-1.9090228471617205,-1.7617199538425856,0.08189495086220572,2,101.0
1,3,-0.48761793476951176,-1.1411696691412003,0.6684873501180331,1,102.0
1,4,0.8838394369349526,-0.3167505525634151,1.1893322126547081,1,103.0
1,5,-0.9001950930072021,0.09205900663398053,0.21555303584415164,1,104.0
1,6,-0.7275505563824521,0.5968112222732258,0.20092486102867757,2,105.0
1,7,0.021081613095938995,0.2999672160219069,0.6346097470181369,0,106.0
1,8,1.9902798260167185,1.0313685642267991,1.472928583837548,3,107.0
1,9,-0.3106629440403444,1.9641129318483348,0.1359083252847096,0,108.0
1,10,0.7541662702965392,-1.4522515601801669,1.3515958308588516,5,109.0
1,11,0.5529649919519971,-0.25885190271916014,1.0123152601943795,3,110.0
1,12,1.237957574118492,-0.6409619762552669,1.431233565984848,1,111.0
2,1,0.6873709161121658,-0.8640449514208859,1.1828885513548069,5,2.0
2,2,-0.5747234096323638,0.56014998095274,0.2670024020078169,1,2.0
2,3,-0.536516341976829,-1.076188801358475,0.6133736922978273,2,2.0
2,4,-0.3611366235610706,0.5731280191336566,0.3712001874072801,2,2.0
2,5,1.9365300192889845,0.6257188808513526,1.5095153364887686,4,2.0
2,6,0.1210431744934018,-0.3753939094920628,0.8019944721596602,2,2.0
2,7,0.030211551416001604,1.8758278813599032,0.3063343024505669,1,2.0
2,8,0.18192006797873878,-1.8552983599497253,1.1284138089938613,1,2.0
2,9,0.34520673328499035,-1.2839168382382222,1.0957808373046865,6,2.0
2,10,0.254492165925956,1.46432768304435,0.5007746493686548,0,2.0
2,11,1.6460681135472466,-1.0477808994346092,1.6989843396750919,5,2.0
2,12,0.3218858393035788,-0.8907717719907041,1.005491377064477,6,2.0
3,1,1.2580546926528358,-1.0834853807365408,0.030359750217712422,0,3.0
3,2,-0.21573082139517336,-0.4303021229101706,-0.8371696583715661,0,3.0
3,3,-0.6042838676125684,-0.971836318349034,-0.923139342392491,1,3.0
